Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1
garmin_asus,Garmin-Asus A10,https://cdn2.gsmarena.com/vv/bigpic/garmin-asus-a10.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2010, April. Released 2010, July",Discontinued,-,-,Mini-SIM,No,"TFT capacitive touchscreen, 256K colors","3.2 inches, 30.5 cm2","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Android 2.1 (Eclair),,,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM","5 MP, AF",320p@30fps,,,Yes,Yes,Wi-Fi 802.11 b/g,"2.0, A2DP, EDR","Yes, with A-GPS, Garmin navigation",No,2.0,"Accelerometer, compass",MP3/eAAC+/WAV player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo Predictive text input,Up to 9 h 20 min (2G) / Up to 12 h (3G),Black,About 310 EUR,HSDPA 900 / 2100,,HSPA 7.2/0.384 Mbps,,,Removable Li-Ion 1500 mAh battery,,Up to 530 h (2G) / Up to 660 h (3G),,,,,,,,,,,,,HTML,,,,,,,,,,,,,,,
garmin_asus,Garmin-Asus nuvifone A50,https://cdn2.gsmarena.com/vv/bigpic/asus-nuvifone-a50.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2010, February. Released 2010, Q3",Discontinued,116 x 62.2 x 12 mm (4.57 x 2.45 x 0.47 in),136 g (4.80 oz),Mini-SIM,No,"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~50.6% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.1 (Eclair),Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,"microSD, up to 32 GB (dedicated slot)","4 GB, 256 MB RAM","3.15 MP, AF",480p@24fps,,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP, EDR","Yes, with A-GPS, Garmin navigation",No,2.0,"Accelerometer, compass",MP3/eAAC+/WAV player MP4/H.264 player Document viewer Photo viewer/editor Organizer Voice memo Predictive text input,Up to 5 h,Black,,HSDPA 1700 / 2100,,HSPA 7.2/0.384 Mbps,Adreno 200,,Removable Li-Ion 1150 mAh battery,,Up to 150 h,,,,,,,,,,,,,HTML,,,,,,,,,,,,,,,
garmin_asus,Garmin-Asus nuvifone M10,https://cdn2.gsmarena.com/vv/bigpic/garmin-asus-nuvifone-m10.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 10,Class 10,"2010, January. Released 2010, March",Discontinued,-,-,Mini-SIM,GSM 850 / 1800 / 1900 - US version,"TFT resistive touchscreen, 65K colors","3.5 inches, 34.9 cm2","480 x 800 pixels, 5:3 ratio (~267 ppi density)",Microsoft Windows Mobile 6.5.3 Professional,Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM, 512 MB ROM","5 MP, AF",480p@24fps,,,Yes,Yes,Wi-Fi 802.11b/g,"2.0, A2DP","Yes, with A-GPS",No,2.0,Accelerometer,HSDPA 850 / 1900 - US version,Up to 8 h,"Black, White",About 310 EUR,HSDPA 900 / 2100,,HSPA 7.2/0.384 Mbps,Adreno 200,,Removable Li-Ion 1500 mAh battery,,Up to 600 h (2G) / Up to 600 h (3G),,,,,,,,,,,,,"WAP 2.0/xHTML, HTML",,,,,,,,,,,,,,,
garmin_asus,Garmin-Asus nuvifone G60,https://cdn2.gsmarena.com/vv/bigpic/asus-nuvifone-g60.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2009, February. Released 2009, October",Discontinued,112 x 58 x 14 mm (4.41 x 2.28 x 0.55 in),137 g (4.83 oz),Mini-SIM,No,"TFT resistive touchscreen, 65K colors","3.55 inches, 34.9 cm2 (~53.7% screen-to-body ratio)","272 x 480 pixels, 16:9 ratio (~155 ppi density)",Linux,,,"microSD, up to 16 GB (dedicated slot)","4 GB, 128 MB RAM","3.15 MP, AF",No,,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP",Yes,No,2.0,,2.5 mm audio jack,,Black,About 190 EUR,HSDPA 850 / 900 / 2100,,HSPA 3.6/0.384 Mbps,,,Removable Li-Ion 1100 mAh battery,,,,,,,,,,,,,,1.26 W/kg (head)     0.37 W/kg (body),HTTP / WAP 2.0,,,,,,,,,,,,,,,
garmin_asus,Garmin-Asus nuvifone M20,https://cdn2.gsmarena.com/vv/bigpic/asus-nuvifone-m20.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 10,Class 10,"2009, February. Released 2009, September",Discontinued,95.3 x 52.5 x 12.8 mm (3.75 x 2.07 x 0.50 in),99 g (3.49 oz),Mini-SIM,GSM 850 / 1800 / 1900 - US version,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~48.5% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)","Microsoft Windows Mobile 6.1 Professional, upgradable to Windows Mobile 6.5",Qualcomm MSM7200A,528 MHz ARM 11,No,4/8 GB,"3.15 MP, AF",320p@15fps,Yes,,Yes,No,Wi-Fi 802.11b/g,"2.0, A2DP",Yes,No,2.0,Accelerometer,HSDPA 850 / 1900 - US version,Up to 2 h 48,"Green, Red, Blue, Black",About 300 EUR,HSDPA 900 / 2100,,HSPA 7.2/0.384 Mbps,Adreno 130,,Removable Li-Ion 920 mAh battery,,,,,,,,,,,,,,,HTTP / WAP 2.0,,,,,,,,,,,,,,,
