Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1
google,Google Pixel 3 XL,https://cdn2.gsmarena.com/vv/bigpic/google-pixel-3xl-.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2018, October","Available. Released 2018, November",158 x 76.7 x 7.9 mm (6.22 x 3.02 x 0.31 in),184 g (6.49 oz),Nano-SIM card & eSIM,CDMA 800 / 1900,"P-OLED capacitive touchscreen, 16M colors","6.3 inches, 100.3 cm2 (~82.8% screen-to-body ratio)","1440 x 2960 pixels, 18.5:9 ratio (~523 ppi density)",Android 9.0 (Pie),Qualcomm SDM845 Snapdragon 845 (10 nm),Octa-core (4x2.5 GHz Kryo 385 Gold & 4x1.6 GHz Kryo 385 Silver),No,"64/128 GB, 4 GB RAM","12.2 MP, f/1.8, 28mm (wide), 1/2.55"", 1.4µm, OIS, dual pixel PDAF","2160p@30fps, 1080p@30/60/120fps, 720p@240fps, 1080p@30fps (gyro-EIS)",,1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","5.0, A2DP, LE, aptX HD","Yes, with A-GPS, GLONASS, BDS, GALILEO",No,"3.1, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer",CDMA2000 1xEV-DO,,"Clearly White, Just Black, Not Pink",About 960 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 28(700), 29(700), 32(1500), 38(2600), 39(1900), 40(2300), 41(2500), 42(3500), 46, 66(1700/2100), 71(600)","HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat16 1024/75 Mbps",Adreno 630,"Dual-LED flash, Auto-HDR, panorama",Non-removable Li-Po 3430 mAh battery,Auto-HDR,,,,,,,,Corning Gorilla Glass 5,Fast battery charging 9V/2A 18W USB Power Delivery 2.0 QI wireless charging,Yes,,,,,,"8 MP, f/1.8, 28mm (wide), PDAF 8 MP, f/2.2, 19mm (ultrawide), no AF",,"Front/back glass (Gorilla Glass 5), aluminum frame",,,,,,,,,,,
google,Google Pixel 3,https://cdn2.gsmarena.com/vv/bigpic/google-pixel-3-.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2018, October","Available. Released 2018, November",145.6 x 68.2 x 7.9 mm (5.73 x 2.69 x 0.31 in),148 g (5.22 oz),Nano-SIM card & eSIM,CDMA 800 / 1900,"P-OLED capacitive touchscreen, 16M colors","5.5 inches, 76.7 cm2 (~77.2% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~443 ppi density)",Android 9.0 (Pie),Qualcomm SDM845 Snapdragon 845 (10 nm),Octa-core (4x2.5 GHz Kryo 385 Gold & 4x1.6 GHz Kryo 385 Silver),No,"64/128 GB, 4 GB RAM","12.2 MP, f/1.8, 28mm (wide), 1/2.55"", 1.4µm, OIS, dual pixel PDAF","2160p@30fps, 1080p@30/60/120fps, 720p@240fps, 1080p@30fps (gyro-EIS)",,1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","5.0, A2DP, LE, aptX HD","Yes, with A-GPS, GLONASS, BDS, GALILEO",No,"3.1, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer",CDMA2000 1xEV-DO,,"Clearly White, Just Black, Not Pink",About 850 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 28(700), 29(700), 32(1500), 38(2600), 39(1900), 40(2300), 41(2500), 42(3500), 46, 66(1700/2100), 71(600)","HSPA 42.2/5.76 Mbps, LTE-A (5CA) Cat16 1024/75 Mbps",Adreno 630,"Dual-LED flash, Auto-HDR, panorama",Non-removable Li-Po 2915 mAh battery,Auto-HDR,,Basemark OS II 2.0: 3909 / Basemark X: 44369,"Contrast ratio: Infinite (nominal), 4.350 (sunlight)",Photo / Video,Voice 77dB / Noise 71dB / Ring 81dB,Noise -71.7dB / Crosstalk -70.1dB,Endurance rating 69h,Corning Gorilla Glass 5,Fast battery charging 9V/2A 18W USB Power Delivery 2.0 QI wireless charging,Yes,,,,,,"8 MP, f/1.8, 28mm (wide), PDAF 8 MP, f/2.2, 19mm (ultrawide), no AF",,"Front/back glass (Gorilla Glass 5), aluminum frame",,,,,,,,,,,
google,Google Pixel XL,https://cdn2.gsmarena.com/vv/bigpic/google-pixel-xl.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2016, October","Available. Released 2016, October",154.7 x 75.7 x 8.5 mm (6.09 x 2.98 x 0.33 in),168 g (5.93 oz),Nano-SIM,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.2% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)","Android 7.1 (Nougat), upgradable to Android 9.0 (Pie)",Qualcomm MSM8996 Snapdragon 821 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),No,"32/128 GB, 4 GB RAM","12.3 MP, f/2.0, 1/2.3"", 1.55µm, PDAF & laser AF","2160p@30fps, 1080p@60/120fps, 1080p@30fps (gyro-EIS), 720p@240fps","8 MP, f/2.4, 1/3.2"", 1.4µm",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.2, A2DP, LE, aptX","Yes, with A-GPS, GLONASS",No,"3.0, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer",Splash and dust resistant,Up to 32 h (3G),"Quite Black, Very Silver, Really Blue",About 380 EUR,,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 21(1500), 26(850), 28(700), 32(1500), 38(2600), 39(1900), 40(2300), 41(2500)","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps or LTE-A (3CA) Cat11 600/75 Mbps",Adreno 530,"Dual-LED flash, HDR, panorama",Non-removable Li-Ion 3450 mAh battery,,Up to 552 h (3G),Basemark OS II 2.0: 2281 / Basemark X: 30861,"Contrast ratio: Infinite (nominal),  4.164 (sunlight)",Photo / Video,,,Endurance rating 78h,Corning Gorilla Glass 4,Fast battery charging 5V/3A 18W USB Power Delivery,Yes,0.25 W/kg (head)     0.44 W/kg (body),Up to 130 h,0.89 W/kg (head)     0.56 W/kg (body),,,,,"Front glass, aluminum body, partial glass back",,,,,,,,,,,
google,Google Pixel 2 XL,https://cdn2.gsmarena.com/vv/bigpic/google-pixel-xl2-.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, October","Available. Released 2017, October",157.9 x 76.7 x 7.9 mm (6.22 x 3.02 x 0.31 in),175 g (6.17 oz),Nano-SIM card & eSIM,CDMA 800 / 1900,"P-OLED capacitive touchscreen, 16M colors","6.0 inches, 92.6 cm2 (~76.4% screen-to-body ratio)","1440 x 2880 pixels, 18:9 ratio (~538 ppi density)","Android 8.0 (Oreo), upgradable to Android 9.0 (Pie)",Qualcomm MSM8998 Snapdragon 835 (10 nm),Octa-core (4x2.35 GHz Kryo & 4x1.9 GHz Kryo),No,"64/128 GB, 4 GB RAM","12.2 MP, f/1.8, 27mm (wide), 1/2.55"", 1.4µm, OIS, dual pixel PDAF & laser AF","2160p@30fps (gyro-EIS), 1080p@30/60/120fps (gyro-EIS), 720p@240fps (gyro-EIS)","8 MP, f/2.4, 25mm (wide), 1/3.2"", 1.4µm",1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","5.0, A2DP, LE, aptX HD","Yes, with A-GPS, GLONASS, BDS, GALILEO",No,"3.1, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer",CDMA2000 1xEV-DO,,"Just Black, Black & White",About 530 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 20(800), 25(1900), 26(850), 28(700), 29(700), 30(2300), 32(1500), 38(2600), 40(2300), 41(2500), 66(1700/2100)","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat15 800/75 Mbps",Adreno 540,"Dual-LED flash, HDR, panorama",Non-removable Li-Ion 3520 mAh battery,HDR,,Basemark OS II: 4167 / Basemark OS II 2.0: 3379Basemark X: 39143,Contrast ratio: ∞,Photo / Video,Voice 66dB / Noise 70dB / Ring 78dB,Noise - 93.7 / Crosstalk - 79.7,Endurance rating 88h,Corning Gorilla Glass 5,Fast battery charging (capped at 10.5 W) USB Power Delivery 2.0,Yes,,,,,,,,"Front glass, aluminum body, partial glass back",,,,,,,,,,,
google,Google Pixel 2,https://cdn2.gsmarena.com/vv/bigpic/google-pixel-2.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, October","Available. Released 2017, October",145.7 x 69.7 x 7.8 mm (5.74 x 2.74 x 0.31 in),143 g (5.04 oz),Nano-SIM card & eSIM,CDMA 800 / 1900,"AMOLED capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","Android 8.0, upgradable to Android 9.0 (Pie)",Qualcomm MSM8998 Snapdragon 835 (10 nm),Octa-core (4x2.35 GHz Kryo & 4x1.9 GHz Kryo),No,"64/128 GB, 4 GB RAM","12.2 MP, f/1.8, 27mm (wide), 1/2.55"", 1.4µm, OIS, dual pixel PDAF & laser AF","2160p@30fps (gyro-EIS), 1080p@30/60/120fps (gyro-EIS), 720p@240fps (gyro-EIS)","8 MP, f/2.4, 27mm (wide), 1/3.2"", 1.4µm",1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","5.0, A2DP, LE, aptX HD","Yes, with A-GPS, GLONASS, BDS, GALILEO",No,"3.1, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer",CDMA2000 1xEV-DO,,"Kinda Blue, Just Black, Clearly White",About 550 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 20(800), 25(1900), 26(850), 28(700), 29(700), 30(2300), 32(1500), 38(2600), 40(2300), 41(2500), 66(1700/2100)","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat15 800/75 Mbps",Adreno 540,"Dual-LED flash, HDR, panorama",Non-removable Li-Ion 2700 mAh battery,HDR,,Basemark OS II: 3387 / Basemark OS II 2.0: 4131Basemark X: 38794,"Contrast ratio: Infinite (nominal), 4.023 (sunlight)",Photo / Video,Voice 70dB / Noise 77dB / Ring 81dB,Noise -93.3dB / Crosstalk -66.2dB,Endurance rating 75h,Corning Gorilla Glass 5,Fast battery charging (capped at 10.5 W) USB Power Delivery 2.0,Yes,,,,,,,,"Front glass, aluminum body, partial glass back",,,,,,,,,,,
google,Google Pixel,https://cdn2.gsmarena.com/vv/bigpic/google-pixel.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2016, October","Available. Released 2016, October",143.8 x 69.5 x 8.5 mm (5.66 x 2.74 x 0.33 in),143 g (5.04 oz),Nano-SIM,Splash and dust resistant,"AMOLED capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~69.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","Android 7.1 (Nougat), upgradable to Android 9.0 (Pie)",Qualcomm MSM8996 Snapdragon 821 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),No,"32/128 GB, 4 GB RAM","12.3 MP, f/2.0, 1/2.3"", 1.55µm, PDAF & laser AF","2160p@30fps, 1080p@60/120fps, 1080p@30fps (gyro-EIS), 720p@240fps","8 MP, f/2.4, 1/3.2"", 1.4µm",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.2, A2DP, LE, aptX","Yes, with A-GPS, GLONASS",No,"3.0, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer",Active noise cancellation with dedicated mic,Up to 26 h (3G),"Quite Black, Very Silver, Really Blue",About 290 EUR,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 21(1500), 26(850), 28(700), 32(1500), 38(2600), 39(1900), 40(2300), 41(2500)","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps or LTE-A (3CA) Cat11 600/75 Mbps",Adreno 530,"Dual-LED flash, HDR, panorama",Non-removable Li-Ion 2770 mAh battery,,Up to 456 h (3G),Basemark OS II: 2901 / Basemark OS II 2.0: 2461Basemark X: 33023,Contrast ratio: ∞,,Voice 74dB / Noise 68dB / Ring 78dB,Noise -93.0dB / Crosstalk -92.6dB,Endurance rating 64h,Corning Gorilla Glass 4,Fast battery charging 5V/3A 18W USB Power Delivery,Yes,0.33 W/kg (head)     0.61 W/kg (body),Up to 110 h,0.92 W/kg (head)     0.58 W/kg (body),,,,,"Front glass, aluminum body, partial glass back",,,,,,,,,,,
google,Google Pixel C,https://cdn2.gsmarena.com/vv/bigpic/google-pixel-c--.jpg,No cellular connectivity,N/A,No,No,"2015, October","Available. Released 2015, December",242 x 179 x 7 mm (9.53 x 7.05 x 0.28 in),517 g (1.14 lb),No,Active noise cancellation with dedicated mic,"LTPS IPS LCD capacitive touchscreen, 16M colors","10.2 inches, 313.8 cm2 (~72.4% screen-to-body ratio)",2560 x 1800 pixels (~308 ppi density),"Android 6.0.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Nvidia Tegra X1,Quad-core 1.9 GHz,No,"32/64 GB, 3 GB RAM","8 MP, f/2.4",1080p@30fps,2 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP",,No,"3.0, Type-C 1.0 reversible connector","Accelerometer, gyro, proximity, compass",Non-removable Li-Po 9240 mAh battery (34.2 Wh),,Silver Aluminum,About 340 EUR,,,,Nvidia Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
