Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1
coolpad,Coolpad Note 3s,https://cdn2.gsmarena.com/vv/bigpic/coolpad-note-3s.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, November","Available. Released 2016, December",154.5 x 77.4 x 8.3 mm (6.08 x 3.05 x 0.33 in),163 g (5.75 oz),Dual SIM,Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~69.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 6.0 (Marshmallow),Qualcomm MSM8929 Snapdragon 415 (28 nm),Octa-core (4x1.3 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"microSD, up to 32 GB","32 GB, 3 GB RAM","13 MP, AF, f/2.2",1080p@30fps,"5 MP, f/2.2",1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",Stereo FM radio; recording,"microUSB 2.0, USB Host","Fingerprint (rear-mounted), accelerometer, proximity",Non-removable Li-Po 2500 mAh battery,Up to 8 h (3G),"White, Gold",,HSDPA 900 / 2100,"LTE band 3(1800), 5(850), 40(2300)","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Adreno 405,"LED flash, HDR, panorama",,,Up to 200 h (3G),,,,,,,Scratch-resistant glass,,,0.57 W/kg (head)     0.65 W/kg (body),,,,,,,,,,,,,,,,,,
coolpad,Coolpad Mega 3,https://cdn2.gsmarena.com/vv/bigpic/coolpad-mega3.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, December","Available. Released 2016, December",152 x 77 x 8.2 mm (5.98 x 3.03 x 0.32 in),170 g (6.00 oz),"Triple SIM (Nano-SIM, triple stand-by)",Non-removable Li-Po 3050 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 6.0 (Marshmallow); Cool UI,Mediatek MT6737 (28 nm),Quad-core 1.2 GHz Cortex-A53,"microSD, up to 32 GB (dedicated slot)","16 GB, 2 GB RAM","8 MP, AF, f/2.2",720p@30fps,"8 MP, f/2.2",720p,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",Stereo FM radio; recording,"microUSB 2.0, USB Host","Accelerometer, proximity",,Up to 8 h (3G),"Champagne White, Moondust Grey, Gold White",About 110 EUR,HSDPA 900 / 2100,"LTE band 1(2100), 3(1800), 5(850), 7(2600), 20(800), 40(2300)","HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",Mali-T860,"LED flash, HDR, panorama",,LED flash,Up to 200 h (3G),,,,,,,Scratch-resistant glass,,,0.68 W/kg (head)     0.66 W/kg (body),,,,,,,,,,,,,,,,,,
coolpad,Coolpad Note 5,https://cdn2.gsmarena.com/vv/bigpic/coolpad-note-5.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, September","Available. Released 2016, October",152 x 75.7 x 8.9 mm (5.98 x 2.98 x 0.35 in),173.4 g (6.10 oz),Hybrid Dual SIM,Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 6 (Marshmallow); Cool UI 8,Qualcomm MSM8952 Snapdragon 617 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"microSD, up to 128 GB (uses SIM 2 slot)","32/64 GB, 4 GB RAM","13 MP, AF, f/2.2",1080p@30fps,"8 MP, f/2.2",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass",Non-removable Li-Ion 4010 mAh battery,,"Royal Gold, Space Gray",About 180 EUR,HSDPA 900 / 2100,"LTE band 1(2100), 3(1800), 40(2300)","HSPA, LTE",Adreno 405,"LED flash, HDR, panorama",,LED flash,,,,,,,,Scratch-resistant glass,,,,,,,,,,,,,,,,,,,,,
coolpad,Coolpad Modena 2,https://cdn2.gsmarena.com/vv/bigpic/coolpad-modena2.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, September","Available. Released 2016, September",154.5 x 76.5 x 7.9 mm (6.08 x 3.01 x 0.31 in),143 g (5.04 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 6 (Marshmallow); Cool UI 8,Mediatek MT6735P (28 nm),Quad-core 1.0 GHz Cortex-A53,"microSD, up to 32 GB (uses SIM 2 slot)","16 GB, 2 GB RAM","8 MP, AF, f/2.2",Yes,"8 MP, f/2.2",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.1, A2DP, LE","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Non-removable Li-Ion 2500 mAh battery,,"Gold, Black",About 180 EUR,HSDPA 900 / 2100,"LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)","HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",Mali-T720MP2,"LED flash, HDR, panorama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coolpad,Coolpad Mega,https://cdn2.gsmarena.com/vv/bigpic/coolpad-mega.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, August","Available. Released 2016, August",153 x 76.8 x 7.9 mm (6.02 x 3.02 x 0.31 in),143 g (5.04 oz),Hybrid Dual SIM,Non-removable Li-Ion 2500 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 109.5 cm2 (~93.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~233 ppi density)",Android 6 (Marshmallow); Cool UI 8,Mediatek MT6735P (28 nm),Quad-core 1.0 GHz Cortex-A53,"microSD, up to 32 GB (uses SIM 2 slot)","16 GB, 3 GB RAM","8 MP, AF, f/2.2",Yes,"8 MP, f/2.2",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,"Gold, White, Black",About 80 EUR,HSDPA 900 / 2100,"LTE band 3(1800), 40(2300)","HSPA, LTE Cat4 150/50 Mbps",Mali-T720MP2,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coolpad,Coolpad Torino,https://cdn2.gsmarena.com/vv/bigpic/coolpad-torino.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, July","Available. Released 2016, July",154 x 76.5 x 8.7 mm (6.06 x 3.01 x 0.34 in),163 g (5.75 oz),Hybrid Dual SIM,Non-removable Li-Ion 2500 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 5.1 (Lollipop); Cool UI 8,Qualcomm MSM8952 Snapdragon 617 (28 nm),Octa-core (4x1.36 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"microSD, up to 32 GB (uses SIM 2 slot)","16 GB, 3 GB RAM","13 MP, AF, f/2.2",1080p@30fps,"5 MP, f/2.2",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass",,Up to 16 h (2G) / Up to 13 h (3G),White/Gold,About 200 EUR,HSDPA 900 / 2100,"LTE band 1(2100), 3(1800), 7(2600), 20(800)","HSPA, LTE Cat4 150/50 Mbps",Adreno 405,"LED flash, panorama",,,Up to 250 h (2G) / Up to 250 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,
coolpad,Coolpad Note 3 Plus,https://cdn2.gsmarena.com/vv/bigpic/coolpad-note-3-plus.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, May","Available. Released 2016, July",152 x 77 x 9 mm (5.98 x 3.03 x 0.35 in),168 g (5.93 oz),"Dual SIM (Micro-SIM, dual stand-by)",Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 5.1 (Lollipop); Cool UI 6,Mediatek MT6753 (28 nm),Octa-core 1.3 GHz Cortex-A53,"microSD, up to 64 GB (dedicated slot)","16 GB, 3 GB RAM","13 MP, AF, f/2.0",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass",Non-removable Li-Ion 3000 mAh battery,Up to 15 h (3G),"Champagne Gold, White",About 120 EUR,HSDPA 900 / 2100,"LTE band 1(2100), 3(1800), 40(2300)","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Mali-T720MP3,"LED flash, HDR, panorama",,,Up to 400 h (3G),,,,,,,Scratch-resistant glass,,,,,,,,,,,,,,,,,,,,,
coolpad,Coolpad Max,https://cdn2.gsmarena.com/vv/bigpic/coolpad-max.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, June","Available. Released 2016, June",152 x 75.7 x 7.6 mm (5.98 x 2.98 x 0.30 in),170 g (6.00 oz),Hybrid Dual SIM,Non-removable Li-Ion 2800 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 5.1 (Lollipop),Qualcomm MSM8952 Snapdragon 617 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"microSD, up to 64 GB (uses SIM 2 slot)","64 GB, 4 GB RAM","13 MP, PDAF, f/2.0",1080p@30fps,"5 MP, f/2.2, 1/4"", 1.4µm",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,,"Royal Gold, Rose Gold",About 380 EUR,HSDPA 900 / 2100,"LTE band 3(1800), 40(2300)","HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",Adreno 405,"Dual-LED dual-tone flash, HDR, panorama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coolpad,Coolpad Porto S,https://cdn2.gsmarena.com/vv/bigpic/coolpad-porto-s.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, January","Available. Released 2016, March",143 x 72 x 7.6 mm (5.63 x 2.83 x 0.30 in),125 g (4.41 oz),"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",Non-removable Li-Po 2000 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 5.1 (Lollipop),Mediatek MT6735P (28 nm),Quad-core 1.0 GHz Cortex-A53,"microSD, up to 64 GB (uses SIM 2 slot)","8 GB, 1 GB RAM","8 MP, AF, f/2.4",1080p@30fps,"2 MP, f/2.4",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 8 h (2G) / Up to 7 h (3G),White,About 130 EUR,HSDPA 900 / 2100,"LTE band 1(2100), 3(1800), 7(2600), 20(800)","HSPA, LTE Cat4 150/50 Mbps",Mali-T720MP2,Dual-LED flash,,,Up to 200 h (2G) / Up to 150 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,
coolpad,Coolpad Torino S,https://cdn2.gsmarena.com/vv/bigpic/coolpad-torino-s.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, January","Available. Released 2016, March",139 x 67.8 x 7.9 mm (5.47 x 2.67 x 0.31 in),120 g (4.23 oz),"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",Non-removable Li-Ion 1800 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~64.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Android 5.1 (Lollipop),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,"microSD, up to 32 GB (uses SIM 2 slot)","16 GB, 2 GB RAM","8 MP, AF, f/2.2",1080p@30fps,"5 MP, f/2.2",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity",,Up to 5 h (2G) / Up to 4 h (3G),"Black, White, Gold",About 180 EUR,HSDPA 900 / 2100,"LTE band 1(2100), 3(1800)","HSPA, LTE Cat4 150/50 Mbps",Adreno 306,Dual-LED flash,,,Up to 300 h (2G) / Up to 200 h (3G),,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,
coolpad,Coolpad Note 3 Lite,https://cdn2.gsmarena.com/vv/bigpic/coolpad-note3-lite.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),Yes,Yes,"2016, January","Available. Released 2016, January",140.8 x 70.4 x 8.9 mm (5.54 x 2.77 x 0.35 in),142 g (5.01 oz),"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)",Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~69.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 5.1 (Lollipop),Mediatek MT6735 (28 nm),Quad-core 1.3 GHz Cortex-A53,"microSD, up to 32 GB (dedicated slot)","16 GB, 3 GB RAM","13 MP, AF, f/2.0",1080p@30fps,"5 MP, f/2.4",,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS","Stereo FM radio, recording","microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity",Non-removable Li-Ion 2500 mAh battery,Up to 10 h,"Black, White, Champagne white",About 110 EUR,HSDPA 900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 8(900), 40(2300)","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Mali-T720MP2,"LED flash, HDR, panorama",,,Up to 200 h,,,,,,,Scratch-resistant glass,,,0.24 W/kg (head)     0.42 W/kg (body),,0.24 W/kg (head)     0.42 W/kg (body),,,,,,,,,,,,,,,,
coolpad,Coolpad Roar,https://cdn2.gsmarena.com/vv/bigpic/coolpad-roar.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2015, November","Available. Released 2015, November",133 x 65.4 x 9 mm (5.24 x 2.57 x 0.35 in),-,Nano-SIM,Removable Li-Ion 1800 mAh battery,IPS LCD capacitive touchscreen,"4.5 inches, 55.8 cm2 (~64.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 5.1 (Lollipop),Mediatek MT6580 (28 nm),Quad-core 1.3 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM","5 MP, AF",Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Yes,,,Black,,HSDPA 850 / 900 / 2100,,HSPA,Mali-400MP2,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coolpad,Coolpad Note 3,https://cdn2.gsmarena.com/vv/bigpic/coolpad-note-3.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2015, October","Available. Released 2015, October",151 x 77 x 9.3 mm (5.94 x 3.03 x 0.37 in),-,Dual SIM,Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 5.1 (Lollipop),Mediatek MT6753 (28 nm),Octa-core 1.3 GHz Cortex-A53,"microSD, up to 64 GB (dedicated slot)","16 GB, 3 GB RAM","13 MP, AF, f/2.0",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity",Non-removable Li-Ion 3000 mAh battery,,White,About 120 EUR,HSDPA 900 / 2100,LTE,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Mali-T720MP3,"LED flash, HDR, panorama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coolpad,Coolpad Shine,https://cdn2.gsmarena.com/vv/bigpic/coolpad-shine.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2015, October","Available. Released 2015, October",153 x 77.2 x 8.6 mm (6.02 x 3.04 x 0.34 in),-,Dual SIM,Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 5.1 (Lollipop),Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"microSD, up to 32 GB","8 GB, 2 GB RAM","13 MP, AF",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, hotspot","4.0, A2DP, LE","Yes, with A-GPS",FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity",Non-removable Li-Ion 2500 mAh battery,,Gold,About 200 EUR,HSDPA 900 / 2100,"LTE band 1(2100), 3(1800)","HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",Adreno 405,"LED flash, HDR, panorama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coolpad,Coolpad Modena,https://cdn2.gsmarena.com/vv/bigpic/coolpad-modena.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2015, August","Available. Released 2015, August",153 x 77.5 x 8.6 mm (6.02 x 3.05 x 0.34 in),158 g (5.57 oz),"Dual SIM (Micro-SIM, dual stand-by)",Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.3% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~200 ppi density)",Android 5.1 (Lollipop),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, AF",1080p@30fps,2 MP,720p,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, proximity",Non-removable Li-Ion 2500 mAh battery,Up to 10 h (2G) / Up to 8 h (3G),White,About 160 EUR,HSDPA 900 / 2100,"LTE band 3(1800), 7(2600), 8(900), 20(800)","HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",Adreno 306,"LED flash, HDR, panorama",,,Up to 330 h (2G) / Up to 270 h (3G),,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,
coolpad,Coolpad Porto,https://cdn2.gsmarena.com/vv/bigpic/coolpad-porto.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900,Yes,Yes,"2015, August","Available. Released 2015, August",139 x 67.8 x 8 mm (5.47 x 2.67 x 0.31 in),119 g (4.20 oz),Micro-SIM,Non-removable Li-Ion 1800 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~64.6% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)",Android 5.1 (Lollipop),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM","8 MP, AF",1080p@30fps,5 MP,720p,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 8 h (2G) / Up to 6 h (3G),White,About 150 EUR,HSDPA 900 / 2100,"LTE band 3(1800), 7(2600), 8(900), 20(800)","HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",Adreno 306,LED flash,,,Up to 240 h (2G) / Up to 200 h (3G),,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,
coolpad,Coolpad 3632,https://cdn2.gsmarena.com/vv/bigpic/coolpad-mega.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,Not announced yet,Cancelled,-,-,Dual SIM,,"Capacitive touchscreen, 16M colors","6.1 inches, 102.5 cm2","480 x 854 pixels, 16:9 ratio (~161 ppi density)",Android 7.1 (Nougat),Qualcomm MSM8917 Snapdragon 425 (28 nm),Quad-core 1.4 GHz Cortex-A53,"microSD, up to 32 GB","8 GB, 1 GB RAM","5 MP, AF",1080p@30fps,2 MP,720p,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,Gold,About 100 EUR,HSDPA 900 / 2100,"LTE band 3(1800), 5(850), 40(2300)","HSPA, LTE",Adreno 308,"LED flash, HDR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
