Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1,Quad
icemobile,Icemobile Charm,https://cdn2.gsmarena.com/vv/bigpic/icemobile-charm.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 10,No,"2012, October. Released 2012, October",Discontinued,92 x 43.5 x 20.8 mm (3.62 x 1.71 x 0.82 in),-,Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,TFT,"1.8 inches, 10.2 cm2 (~25.5% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,"microSD, up to 4 GB (dedicated slot)",,VGA,No,,,Yes,No,No,Yes,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 7 h,"Black, Red, Silver, Blue, Pink",,,,,,,Removable Li-Ion 800 mAh battery,,Up to 150 h,,,,,,,,,,,,,,,,,,200 contacts,Yes,"SMS, MMS",Yes,No,,,,,,,
icemobile,Icemobile Apollo Touch,https://cdn2.gsmarena.com/vv/bigpic/icemobile-apollo-touch.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 12,Yes,"2012, October. Released 2012, October",Discontinued,-,-,Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,TFT capacitive touchscreen,"3.5 inches, 36.5 cm2","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3.6 (Gingerbread),Mediatek MT6515,1.0 GHz Cortex-A9,"microSD, up to 32 GB (dedicated slot)",,2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,No,FM radio,microUSB 2.0,Accelerometer,MP4/H.264 player MP3/WAV/eAAC+ player Document viewer Photo viewer/editor,,"White, Black, Pink, Blue, Green, Red, Yellow",,,,,PowerVR SGX531,,Removable Li-Ion 1200 mAh battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
icemobile,Icemobile Apollo,https://cdn2.gsmarena.com/vv/bigpic/icemobile-apollo.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 12,Yes,"2012, October. Released 2012, October",Discontinued,-,-,Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,TFT capacitive touchscreen,"2.6 inches, 20.1 cm2","480 x 320 pixels, 3:2 ratio (~222 ppi density)",Android 2.3.6 (Gingerbread),Mediatek MT6515,1.0 GHz Cortex-A9,"microSD, up to 32 GB (dedicated slot)",,2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes,No,FM radio,microUSB 2.0,Accelerometer,MP4/H.264 player MP3/WAV/eAAC+ player Document viewer Photo viewer/editor,,"White, Black, Pink, Blue, Green, Red",,,,,PowerVR SGX531,,Removable Li-Ion 1200 mAh battery,,,,,,,,,,,,,,,,QWERTY,,,,,,,,,,,,,,,
icemobile,Icemobile Sol II,https://cdn2.gsmarena.com/vv/bigpic/icemobile-sol2.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 10,No,"2012, August. Released 2012, August",Discontinued,101 x 55.6 x 12.6 mm (3.98 x 2.19 x 0.50 in),65 g (2.29 oz),Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~43.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,,"microSD, up to 8 GB (dedicated slot)",,1.3 MP,Yes,,,Yes,Yes,No,Yes,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 8 h,"Black, Red, Pink, White, Blue",,,,,,,Removable Li-Ion 1000 mAh battery,,Up to 200 h,,,,,,,,,,,,,,,,,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,,,,,,,
icemobile,Icemobile Diamond Dust,https://cdn2.gsmarena.com/vv/bigpic/icemobile-diamond-dust.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 12,No,"2012, August. Released 2012, August",Discontinued,115 x 61 x 12.8 mm (4.53 x 2.40 x 0.50 in),-,Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,TFT,"2.2 inches, 15.3 cm2 (~21.8% screen-to-body ratio)",176 x 144 pixels (~103 ppi density),,Mediatek MT6252C,,"microSD, up to 16 GB (dedicated slot)","16 MB ROM, 8 Mb RAM",VGA,Yes,,,Yes,Yes,Wi-Fi 802.11 b/g/n,2.0,No,FM radio,Proprietary,,No,,"White, Black, Pink, Blue, Violet",,,,,,,Removable Li-Ion 950 mAh battery,,,,,,,,,,,,,,,,QWERTY,,,,300 entries,Yes,"SMS, MMS",Yes,Yes,,,,,,,
icemobile,Icemobile Blizzard,https://cdn2.gsmarena.com/vv/bigpic/icemobile-blizzard.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,No,"2012, May",Discontinued,106.3 x 46 x 13.5 mm (4.19 x 1.81 x 0.53 in),-,"Dual SIM (Mini-SIM, dual stand-by)",GSM 850 / 1900 - SIM 1 & SIM 2,TFT,"2.0 inches, 12.6 cm2 (~25.7% screen-to-body ratio)",176 x 220 pixels,,,,"microSD, up to 2 GB (dedicated slot)",128 MB + 32 MB,VGA,Yes,,,Yes,No,No,"2.0, A2DP",No,FM radio,microUSB,,Flashlight,Up to 2 h 10 min,"Black, Silver, Red, Blue, Pink",,,,,,,Removable Li-Ion 1000 mAh battery,,Up to 100 h,,,,,,,,,,,,,,,,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Email, IM",No,No,,,,,,,
icemobile,Icemobile Rock Lite,https://cdn2.gsmarena.com/vv/bigpic/icemobile-rock-lite.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,No,No,"2012, May",Discontinued,108 x 47 x 13.9 mm (4.25 x 1.85 x 0.55 in),51 g without battery (1.80 oz),Dual SIM (Mini-SIM),GSM 850 / 900 / 1800 / 1900 - SIM 2,TFT,"1.8 inches, 10.2 cm2 (~20.1% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,"microSD, up to 2 GB (dedicated slot)",,,,,,Yes,No,No,No,No,Stereo FM radio,miniUSB (charging only),,Flashlight,Up to 6 h,"Black, Red, White, Red, Silver",,,,,,,Removable Li-Ion 700 mAh battery,,Up to 180 h,,,,,,,,,,,,,,,,,,200 contacts,"20 dialed, 20 received, 20 missed calls",SMS,No,No,,,,,,,
icemobile,Icemobile Cenior,https://cdn2.gsmarena.com/vv/bigpic/icemobile-cenior.jpg,GSM,GSM 850 / 1900 - SIM 1 & SIM 2,Yes,No,"2012, May",Discontinued,110 x 46 x 16 mm (4.33 x 1.81 x 0.63 in),-,Dual SIM (Mini-SIM),GSM 900 / 1800 - SIM 1 & SIM 2,TFT,"1.8 inches, 10.2 cm2 (~20.2% screen-to-body ratio)",128 x 160 pixels,,,,"microSD, up to 8 GB (dedicated slot)",64 MB + 32 MB,VGA,Yes,,,Yes,No,No,"2.0, A2DP (optional)",No,FM radio,microUSB,,Flashlight,Up to 3 h 20 min,"Black, Brown, Red",,,,,,,Removable Li-Ion 1200 mAh battery,,Up to 150 h,,,,,,,,,,,,,,,,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Email, IM",No,No,,,,,,,
icemobile,Icemobile Acqua,https://cdn2.gsmarena.com/vv/bigpic/icemobile-acqua.jpg,GSM,GSM 850 / 900 / 1800 / 1900,Class 12,No,"2012, April. Released 2012, September",Discontinued,120 x 54 x 23 mm (4.72 x 2.13 x 0.91 in),168 g (5.93 oz),Mini-SIM,IP68 dust/water proof (up to 1.5m for 30 mins) Flashlight,TFT,"1.77 inches, 9.9 cm2 (~15.2% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),,,,No,2 GB,1.3 MP,Yes,,,Yes,No,No,Yes,No,FM radio (external),1.1,,No,Up to 24 h,"Black, Orange, Green",,,,,,,Removable Li-Ion 3600 mAh battery,,Up to 600 h,,,,,,,,,,,,,,,,,,500 entries,Yes,"SMS, MMS",Yes,No,,,,,,,
icemobile,Icemobile Prime,https://cdn2.gsmarena.com/vv/bigpic/icemobile-galaxy-prime.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Up to 53.6 kbps,Up to 236.8 kbps,2012,Discontinued,-,-,Dual SIM (Mini-SIM),MP3/WAV/WMA/AAC player MP4/H.263 player Organizer Photo/video editor Document viewer Voice memo/dial Predictive text input,TFT capacitive touchscreen,"5.2 inches, 77.0 cm2","480 x 800 pixels, 5:3 ratio (~179 ppi density)",Android 2.3 (Gingerbread),Mediatek MT6573 (65 nm),650 MHz Cortex-A9,"microSD, up to 32 GB (dedicated slot)","512 MB, 512 MB RAM","5 MP, AF",Yes,VGA,,No,Yes,"Wi-Fi 802.11 b/g, hotspot",2.0,"Yes, with A-GPS",Stereo FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Removable Li-Ion 2200 mAh battery,,"Black, White",,HSDPA 850 / 1900 / 2100,,HSPA 7.2/5.76 Mbps,PowerVR SGX531,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
