Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1,Quad
lava,Lava Iris X1 Grand,https://cdn2.gsmarena.com/vv/bigpic/lava-x1-g.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2015, January","Available. Released 2015, January",144 x 72 x 9.2 mm (5.67 x 2.83 x 0.36 in),152 g (5.36 oz),Dual SIM,Removable Li-Po 2200 mAh battery,IPS LCD capacitive touchscreen,"5.0 inches, 68.9 cm2 (~66.4% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)","Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop)",Mediatek MT6582M (28 nm),Quad-core 1.3 GHz Cortex-A7,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, AF",1080p@30fps,2 MP,,"Yes, dual speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, LE",A-GPS,"FM radio, recording",microUSB 2.0,"Accelerometer, proximity",,Up to 10 h (3G),"Black-gold, White-silver, White-gold",About 110 EUR,HSDPA 2100,,HSPA,Mali-400MP2,Dual-LED flash,,,Up to 200 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris X1 mini,https://cdn2.gsmarena.com/vv/bigpic/lava-x1-m.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2015, January","Available. Released 2015, January",123.5 x 63.4 x 9 mm (4.86 x 2.50 x 0.35 in),116 g (4.09 oz),Dual SIM,Removable Li-Ion 1750 mAh battery,IPS LCD capacitive touchscreen,"4.0 inches, 45.5 cm2 (~58.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.4.2 (KitKat),Spreadtrum 7731,Quad-core 1.2 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM",5 MP,720p,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,2.1,A-GPS,"FM radio, recording",microUSB 2.0,"Accelerometer, proximity",,Up to 10 h (3G),"Ink Black,white-silver, Black-gold",,HSDPA 2100,,HSPA,Mali-400,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris Alfa,https://cdn2.gsmarena.com/vv/bigpic/lava-alfa.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2015, January","Available. Released 2015, January",141 x 71.4 x 9.3 mm (5.55 x 2.81 x 0.37 in),158 g (5.57 oz),Dual SIM,Removable Li-Po 2200 mAh battery,IPS LCD capacitive touchscreen,"5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 4.4.2 (KitKat),Spreadtrum 7731,Quad-core 1.2 GHz,"microSD, up to 32 GB","8 GB, 1 GB RAM","5 MP, AF",720p,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,2.1,A-GPS,"FM radio, recording",microUSB 2.0,"Accelerometer, proximity",,Up to 14 h 30 min (3G),"Black, White",,HSDPA 2100,,HSPA,Mali-400,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris X8,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-x8.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2015, February","Available. Released 2015, February",143.4 x 71 x 8.6 mm (5.65 x 2.80 x 0.34 in),160 g (5.64 oz),Dual SIM,Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Android 4.4.2 (KitKat), upgradable to 5.1 (Lollipop)",,Octa-core 1.4 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM/ 16 GB, 2 GB RAM",8 MP,Yes,3 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",Non-removable Li-Po 2500 mAh battery,Up to 14 h (2G) / Up to 9 h 40 min (3G),"Black, White",About 130 EUR,HSDPA 2100,,HSPA,,"Dual-LED flash, HDR, panorama",,,Up to 291 h,,,,,,,Asahi Dragontrail Glass,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 470,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-470.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2015, January","Available. Released 2015, January",134 x 66 x 10.5 mm (5.28 x 2.60 x 0.41 in),-,Dual SIM,Removable Li-Ion 1650 mAh battery,IPS LCD capacitive touchscreen,"4.5 inches, 55.8 cm2 (~63.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 4.4.2 (KitKat),,Dual-core 1.3 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM","5 MP, AF",Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,3.0,A-GPS,FM radio,microUSB 2.0,Accelerometer,,Up to 17 h 30 min,Black,,HSDPA 2100,,HSPA,,"LED flash, HDR, panorama",,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 465,https://cdn2.gsmarena.com/vv/bigpic/lava-465.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2015, February","Available. Released 2015, February",134.4 x 68 x 10 mm (5.29 x 2.68 x 0.39 in),146 g (5.15 oz),Dual SIM,Removable Li-Ion 1750 mAh battery,TFT capacitive touchscreen,"4.5 inches, 55.8 cm2 (~61.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 4.4.2 (KitKat),,Dual-core 1.3 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM",3.15 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,3.0,"Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 10 h 40 min,"Black, White",,HSDPA 2100,,HSPA 21.1/5.76 Mbps,,"LED flash, panorama",,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 401,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-401.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2015, January","Available. Released 2015, January",126 x 65 x 10.4 mm (4.96 x 2.56 x 0.41 in),-,Dual SIM,Removable Li-Ion 1450 mAh battery,TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~55.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2.2 (Jelly Bean),,Dual-core 1.3 GHz,"microSD, up to 32 GB","512 MB, 256 MB RAM",3.15 MP,Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot",3.0,A-GPS,FM radio,microUSB 2.0,Accelerometer,,Up to 9 h 40 min,"Black, Blue, Red",,,,,,LED flash,,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 350,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-350.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2015, January","Available. Released 2015, January",113.5 x 60.5 x 12.4 mm (4.47 x 2.38 x 0.49 in),-,Dual SIM,Removable Li-Ion 1400 mAh battery,TFT capacitive touchscreen,"3.5 inches, 36.5 cm2 (~53.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.4.2 (KitKat),,1.0 GHz,"microSD, up to 32 GB","512 MB, 256 MB RAM",2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,Up to 9 h 40 min,"Black, White",,HSDPA 2100,,HSPA,,LED flash,,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 348,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-348.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2015, February","Available. Released 2015, February",116 x 61.6 x 11.3 mm (4.57 x 2.43 x 0.44 in),-,Dual SIM,Removable Li-Ion 1100 mAh battery,TFT capacitive touchscreen,"3.5 inches, 36.5 cm2 (~51.0% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.4.2 (KitKat),,1.0 GHz,"microSD, up to 32 GB","512 MB, 256 MB RAM",2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,2.1,No,FM radio,microUSB 2.0,Accelerometer,,Up to 8 h,"Black, White",,,,,,,,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 325 Style,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-325.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2015, February","Available. Released 2015, February",118 x 63 x 11.2 mm (4.65 x 2.48 x 0.44 in),-,Dual SIM,Removable Li-Ion 1400 mAh battery,TFT capacitive touchscreen,"3.5 inches, 36.5 cm2 (~49.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.4.2 (KitKat),,Dual-core 1.3 GHz,"microSD, up to 32 GB","512 MB, 256 MB RAM",2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,3.0,No,FM radio,microUSB 2.0,Accelerometer,,Up to 15 h,"Black, White",,,,,,LED flash,,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris Fuel 60,https://cdn2.gsmarena.com/vv/bigpic/lava-fuel-60.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2014, December","Available. Released 2014, December",144.8 x 72.8 x 10.2 mm (5.70 x 2.87 x 0.40 in),174 g (6.14 oz),Dual SIM,Removable Li-Po 4000 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.4.2 (KitKat),,Quad-core 1.3 GHz,"microSD, up to 32 GB","8 GB, 1 GB RAM","10 MP, AF",Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",3.0,"Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,Up to 32 h (2G) / Up to 13 h 30 min (3G),"Black, White",About 130 EUR,HSDPA 2100,,HSPA,,"LED flash, HDR, panorama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris Win1,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-win1.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2014, December","Available. Released 2014, December",125 x 64.3 x 11 mm (4.92 x 2.53 x 0.43 in),-,"Dual SIM (Mini-SIM, dual stand-by)",Removable Li-Ion 1950 mAh battery,"Capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~56.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Microsoft Windows Phone 8.1,Qualcomm Snapdragon 200 (28 nm),Quad-core 1.2 GHz Cortex-A7,"microSD, up to 32 GB","8 GB, 1 GB RAM","5 MP, AF",Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP",A-GPS,FM radio,microUSB 2.0,"Accelerometer, proximity",,,Black,About 70 EUR,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,Adreno 302,"LED flash, panorama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 250,https://cdn2.gsmarena.com/vv/bigpic/lava-Iris-250.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, August","Available. Released 2014, August",121.5 x 63.9 x 9.8 mm (4.78 x 2.52 x 0.39 in),-,Dual SIM,Removable Li-Ion 1450 mAh battery,TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~58.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.4.2 (KitKat),,Dual-core 1.0 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM",3.15 MP,Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band",2.1,"Yes, with A-GPS","FM radio, RDS",microUSB 2.0,"Accelerometer, proximity",,Up to 11 h 30 min,"Black, White, Purple",,HSDPA 2100,,"Yes, 384 kbps",,Dual-LED flash,,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 400s,https://cdn2.gsmarena.com/vv/bigpic/lava-Iris-400s.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, August","Available. Released 2014, August",125 x 64 x 10.2 mm (4.92 x 2.52 x 0.40 in),-,Dual SIM,Removable Li-Ion 1400 mAh battery,IPS LCD capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.4.2 (KitKat),,Dual-core 1.2 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM",5 MP,Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band",3.0,Yes,FM radio,microUSB 2.0,Accelerometer,,Up to 10 h 25 min,"Black, Silver",,HSDPA 2100,,"Yes, 384 kbps",,"LED flash, panorama",,,Up to 150 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 352 Flair,https://cdn2.gsmarena.com/vv/bigpic/lava-Iris-352.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, August","Available. Released 2014, August",117 x 61 x 10.6 mm (4.61 x 2.40 x 0.42 in),-,Dual SIM,Removable Li-Ion 1200 mAh battery,TFT capacitive touchscreen,"3.5 inches, 36.5 cm2 (~51.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.4.2 (KitKat),,Dual-core 1.3 GHz,"microSD, up to 32 GB","2 GB, 256 MB RAM",2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,3.0,No,FM radio,microUSB 2.0,Accelerometer,,Up to 10 h 30 min,"Champagne Gold, Rose Gold",,,,,,Panorama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 404 Flair,https://cdn2.gsmarena.com/vv/bigpic/lava-Iris-404f.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, August","Available. Released 2014, August",125 x 64 x 10.2 mm (4.92 x 2.52 x 0.40 in),-,Dual SIM,Removable Li-Ion 1400 mAh battery,TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.4.2 (KitKat),,Dual-core 1.3 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM",5 MP,Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band",3.0,A-GPS,FM radio,microUSB 2.0,Accelerometer,,Up to 5 h,"Champagne Gold, Silver, Blue",,HSDPA 2100,,"Yes, 384 kbps",,"LED flash, panorama",,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 400Q,https://cdn2.gsmarena.com/vv/bigpic/lava-Iris-400q.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, August","Available. Released 2014, August",129 x 63 x 10 mm (5.08 x 2.48 x 0.39 in),-,Dual SIM,Removable Li-Ion 1700 mAh battery,TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.4.2 (KitKat),,Quad-core 1.2 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM",5 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",A-GPS,FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 9 h 10 min,"Black, White",,HSDPA 2100,,"Yes, 384 kbps",,LED flash,,,Up to 153 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 410,https://cdn2.gsmarena.com/vv/bigpic/lava-Iris-410.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, September","Available. Released 2014, September",124 x 64.5 x 9.9 mm (4.88 x 2.54 x 0.39 in),-,Dual SIM,Removable Li-Ion 1500 mAh battery,TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.4.2 (KitKat),,Dual-core 1.3 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM",3.15 MP,Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band","4.0, A2DP",A-GPS,FM radio,microUSB 2.0,Accelerometer,,Up to 9 h 45 min,Black,,,,,,Panorama,,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris Fuel 50,https://cdn2.gsmarena.com/vv/bigpic/lava-fuel-50.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2014, October","Available. Released 2014, October",144.8 x 72.9 x 9.5 mm (5.70 x 2.87 x 0.37 in),160 g (5.64 oz),Dual SIM,Removable Li-Po 3000 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 74.4 cm2 (~70.5% screen-to-body ratio)","480 x 854 pixels, 3:2 ratio",Android 4.4.2 (KitKat),,Quad-core 1.3 GHz,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, AF",Yes,2 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP, LE","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 17 h (2G) / Up to 13 h (3G),Black,About 100 EUR,HSDPA 2100,,HSPA,,Dual-LED flash,,,Up to 370 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 310 Style,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-310.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, August","Available. Released 2014, August",-,-,Dual SIM,Removable Li-Ion 1400 mAh battery,"Capacitive touchscreen, 16M colors","3.5 inches, 36.5 cm2","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.4.2 (KitKat),,Dual-core 1.3 GHz,"microSD, up to 32 GB","2 GB, 256 MB RAM",2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,3.0,No,FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 11 h 45 m,"Brown, Black, White, Blue",,,,,,LED flash,,,Up to 290 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 360 Music,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-360.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,No,"2014, August","Available. Released 2014, August",-,-,Dual SIM,Removable Li-Ion 1400 mAh battery,"Capacitive touchscreen, 16M colors","3.5 inches, 36.5 cm2","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.2 (Jelly Bean),,Dual-core 1.0 GHz,"microSD, up to 32 GB","4 GB, 512 MB RAM",3.15 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 6 h,"White, Black, Grey",,HSDPA 2100,,"Yes, 384 kbps",,LED flash,,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 460,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-460.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2014, August","Available. Released 2014, August",-,-,Dual SIM,Removable Li-Ion 1650 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 4.4.2 (KitKat),,Dual-core 1.3 GHz,"microSD, up to 32 GB","8 GB, 1 GB RAM",5 MP,720p,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP, LE","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 6 h,"Black, Grey",,HSDPA 2100,,HSPA,Mali-400,"LED flash, panorama, HDR",,,Up to 250 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris X5,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-x5.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, September","Available. Released 2014, September",143.5 x 71.5 x 7.7 mm (5.65 x 2.81 x 0.30 in),134 g (4.73 oz),Dual SIM,Removable Li-Ion 2100 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.4.2 (KitKat),,Quad-core 1.2 GHz,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, AF",1080p@30fps,5 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, LE","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 6 h (2G) / Up to 4 h (3G),"Black, White, Grey",About 110 EUR,HSDPA 2100,,HSPA,Broadcom VideoCore IV,LED flash,,LED flash,Up to 200 h (2G) / Up to 200 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris Pro 30+,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-pro-30-plus.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2014, August","Available. Released 2014, August",138 x 67.5 x 7.9 mm (5.43 x 2.66 x 0.31 in),116 g (4.09 oz),Dual SIM (Mini-SIM/ Micro-SIM),Removable Li-Po 2000 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~65.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Android 4.2 (Jelly Bean),,Quad-core 1.5 GHz,"microSD, up to 32 GB","16 GB, 1 GB RAM","13 MP, AF","1080p, HDR",3 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,"microUSB 2.0, USB Host","Accelerometer, proximity",,Up to 15 h (2G) / Up to 8 h (3G),Grey/Black,About 150 EUR,HSDPA 2100,,HSPA,PowerVR SGX544,"Dual-LED flash, panorama, HDR",,,Up to 390 h (2G) / Up to 285 h (3G),,,,,,,Asahi Dragontrail Glass,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 402e,https://cdn2.gsmarena.com/vv/bigpic/lava-402e.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, June","Available. Released 2014, June",126 x 65 x 10.4 mm (4.96 x 2.56 x 0.41 in),100 g (3.53 oz),Dual SIM,Removable Li-Ion 1450 mAh battery,TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~55.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2.2 (Jelly Bean),,Dual-core 1.3 GHz,"microSD, up to 32 GB","512 MB, 512 MB RAM",3.15 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,2.0,No,"FM radio, recording",microUSB 2.0,Accelerometer,,Up to 9 h 40 min,"Pink, Blue, Gray",,,,,Mali-400,LED flash,,,Up to 200 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris 350m,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-350m.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, June","Available. Released 2014, June",118 x 62 x 10.2 mm (4.65 x 2.44 x 0.40 in),-,Dual SIM,Removable Li-Ion 1200 mAh battery,TFT capacitive touchscreen,"3.5 inches, 36.5 cm2 (~49.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.2.2 (Jelly Bean),,Dual-core 1.0 GHz,"microSD, up to 32 GB","512 MB, 512 MB RAM",2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,2.0,No,FM radio,microUSB 2.0,Accelerometer,,Up to 9 h 30 min,"Grey, Midnight Black",,,,,Mali-400,,,,Up to 240 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava 3G 412,https://cdn2.gsmarena.com/vv/bigpic/lava-3g-412.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, June","Available. Released 2014, June",123 x 64 x 11.7 mm (4.84 x 2.52 x 0.46 in),120 g (4.23 oz),Dual SIM,Removable Li-Ion 1500 mAh battery,TFT capacitive touchscreen,"4.0 inches, 45.5 cm2 (~57.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2.2 (Jelly Bean),,Dual-core 1.0 GHz,"microSD, up to 32 GB","512 MB, 512 MB RAM",2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,2.0,"Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,Dark grey,,HSDPA 2100,,HSPA,Mali-400,LED flash,,,Up to 200 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava Iris X1,https://cdn2.gsmarena.com/vv/bigpic/lava-iris-x11.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, May","Available. Released 2014, May",134 x 66 x 8.9 mm (5.28 x 2.60 x 0.35 in),138 g (4.87 oz),Dual SIM,Removable Li-Ion 2100 mAh battery,IPS LCD capacitive touchscreen,"4.5 inches, 55.8 cm2 (~63.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 4.4.2 (KitKat),Broadcom BCM23550,Quad-core 1.2 GHz,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, AF",1080p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, LE","Yes, with A-GPS","FM radio, recording",microUSB 2.0,"Accelerometer, proximity",,Up to 9 h 45 min,"Black, White",About 100 EUR,HSDPA 2100,,HSPA,Broadcom VideoCore IV,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
