Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1
blackview,Blackview S6,https://cdn2.gsmarena.com/vv/bigpic/blackview-s6.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2018, January","Available. Released 2018, January",155 x 73.4 x 9.7 mm (6.10 x 2.89 x 0.38 in),-,"Dual SIM (Nano-SIM, dual stand-by)",Non-removable Li-Ion 4180 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~73.7% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Android 7.0 (Nougat),Mediatek MT6737VWH,Quad-core 1.3 GHz Cortex-A53,"microSD, up to 128 GB (dedicated slot)","16 GB, 2 GB RAM",5 MP,1080p@30fps,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.1, A2DP","Yes, with A-GPS",No,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity",,,"Black, Gold, Silver",About 100 EUR,HSDPA 900 / 2100,"LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)","HSPA, LTE",Mali-T720MP1,Dual-LED dual-tone flash,,,,,,,,,,,,,,,,,,"8 MP, AF VGA, depth sensor",,,,,,,,,,,,,
blackview,Blackview S8,https://cdn2.gsmarena.com/vv/bigpic/blackview-s8.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2017, September","Available. Released 2017, October",154 x 71.9 x 8.5 mm (6.06 x 2.83 x 0.33 in),-,"Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~75.7% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Android 7.0 (Nougat),Mediatek MT6750T (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"microSD, up to 128 GB","64 GB, 4 GB RAM",,1080p@30fps,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",No,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Non-removable Li-Ion 3180 mAh battery,,"Black, Gold, Blue",About 170 EUR,HSDPA 900 / 2100,"LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)","HSPA, LTE",Mali-T860MP2,"Dual-LED dual-tone flash, HDR, panorama",,LED flash,,,,,,,,,Fast battery charging 10W,,,,,,,"13 MP, f/2.0, AF VGA, depth sensor",,"Front glass, aluminum body",,,,,,,,,,,"13 MP, AF, f/2.0 VGA, depth sensor"
blackview,Blackview P6000,https://cdn2.gsmarena.com/vv/bigpic/blackview-p6000.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,2017,Available. Released 2017,154.5 x 76.5 x 10.2 mm (6.08 x 3.01 x 0.40 in),-,"Dual SIM (Nano-SIM, dual stand-by)",Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 7.1.1 (Nougat),Mediatek MT6757CD Helio P25 (16 nm),Octa-core (4x2.5 GHz Cortex-A53 & 4x1.4 GHz Cortex-A53),"microSD, up to 128 GB","64 GB, 6 GB RAM",8 MP,1080p@30fps,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS",No,"2.0, Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass",Non-removable Li-Ion 6180 mAh battery,,"Black, Blue",About 250 EUR,HSDPA 900 / 2100,"LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)","HSPA, LTE",Mali-T880MP2,"Dual-LED flash, HDR, panorama",,,,,,,,,,,Fast battery charging 10W,,,,,,,"21 MP, f/2.0, AF VGA, depth sensor",,,,,,,,,,,,,
blackview,Blackview A10,https://cdn2.gsmarena.com/vv/bigpic/blackview-a10.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,2017,Available. Released 2017,143.2 x 70.3 x 8.8 mm (5.64 x 2.77 x 0.35 in),169 g (5.96 oz),"Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",Non-removable Li-Po 2800 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 7.0 (Nougat),Mediatek MT6580A (28 nm),Quad-core 1.3 GHz Cortex-A7,"microSD, up to 32 GB (uses SIM 2 slot)","16 GB, 2 GB RAM",5 MP,1080p@30fps,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer",,,"Olive Black, Lily White, Barley Golden, Coral Blue",About 70 EUR,HSDPA 900 / 2100,,HSPA,Mali-400MP2,LED flash,,,,,,,,,,,,,,,,,,"8 MP, AF 5 MP, depth sensor",,,,,,,,,,,,,
blackview,Blackview A7 Pro,https://cdn2.gsmarena.com/vv/bigpic/blackview-a7-pro.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,2017,Available. Released 2017,143 x 71 x 9.5 mm (5.63 x 2.80 x 0.37 in),176 g (6.21 oz),Dual SIM,Removable Li-Po 2800 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 7.0 (Nougat),Mediatek MT6737 (28 nm),Quad-core 1.3 GHz Cortex-A53,"microSD, up to 32 GB","16 GB, 2 GB RAM",5 MP,1080p@30fps,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer",,,"Champagne Gold, Chocolate Black, Cream White, Jelly Blue",About 80 EUR,HSDPA 900 / 2100,"LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)",HSPA,Mali-T720,LED flash,,,,,,,,,,,,,,,,,,"8 MP, AF VGA, depth sensor",,,,,,,,,,,,,
blackview,Blackview A7,https://cdn2.gsmarena.com/vv/bigpic/blackview-a7.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,2017,Available. Released 2017,143 x 71 x 9.5 mm (5.63 x 2.80 x 0.37 in),176 g (6.21 oz),Dual SIM,Removable Li-Po 2800 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 7.0 (Nougat),Mediatek MT6580A (28 nm),Quad-core 1.3 GHz Cortex-A7,"microSD, up to 32 GB","8 GB, 1 GB RAM",2 MP,1080p@30fps,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,Accelerometer,,,"Champagne Gold, Chocolate Black, Cream White, Jelly Blue",About 60 EUR,HSDPA 900 / 2100,,HSPA,Mali-400MP2,LED flash,,,,,,,,,,,,,,,,,,"5 MP, AF VGA, depth sensor",,,,,,,,,,,,,
