Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages
allview,Allview C5 Smiley,https://cdn2.gsmarena.com/vv/bigpic/allview-c5-smiley.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Yes,Yes,"2014, June","Available. Released 2014, June",125 x 64 x 11 mm (4.92 x 2.52 x 0.43 in),118.5 g (4.20 oz),Micro-SIM,Removable Li-Ion 1400 mAh battery,"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2.2 (Jelly Bean),,Dual-core 1.3 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",3.15 MP,720p@30fps,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, compass",,Up to 6 h,"Black, White, Pink, Blue, Yellow, Green, Orange",About 80 EUR,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,Mali-400,LED flash,,,Up to 145 h (2G) / Up to 145 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview C6 Quad 4G,https://cdn2.gsmarena.com/vv/bigpic/allview-c6-quad-4g.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900,Yes,Yes,"2014, December","Available. Released 2014, December",134.5 x 67.2 x 9.7 mm (5.30 x 2.65 x 0.38 in),150 g (5.29 oz),Micro-SIM,Removable Li-Ion 1800 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~61.7% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 4.4.2 (KitKat),,Quad-core 1.3 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM","5 MP, AF",1080p@30fps,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,Up to 7 h 30 min (2G) / Up to 6 h 30 min (3G),"Black, White",About 140 EUR,HSDPA 900 / 2100,"LTE band 3(1800), 7(2600), 20(800)","HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",Mali-400,"LED flash, panorama, HDR",,,Up to 180 h (2G) / Up to 180 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview E2 Living,https://cdn2.gsmarena.com/vv/bigpic/allview-e2-living.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2014, May","Available. Released 2014, May",124.6 x 61.9 x 9.5 mm (4.91 x 2.44 x 0.37 in),119.8 g (4.23 oz),"Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)",Removable Li-Po 1350 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~59.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.4.2 (KitKat),,Dual-core 1.3 GHz Cortex-A7,"microSD, up to 32 GB","4 GB, 512 MB RAM",3.15 MP,720p@30fps,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 7 h,Black,About 90 EUR,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,Mali-400,"LED flash, panorama, HDR",,,Up to 200 h (2G) / Up to 200 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview Twin X2,https://cdn2.gsmarena.com/vv/bigpic/allview-twin-x2.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2014, August","Available. Released 2014, August",140.3 x 70.1 x 8 mm (5.52 x 2.76 x 0.31 in),149.7 g (5.29 oz),"Dual SIM (Micro-SIM, dual stand-by)",Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~70.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.4.2 (KitKat),,Octa-core 1.4 GHz Cortex-A7,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, AF",1080p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",Non-removable Li-Po 1920 mAh battery,Up to 7 h 40 min (2G) / Up to 6 h 40 min (3G),Black,About 230 EUR,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,Mali-450MP4,"LED flash, panorama, HDR",,,Up to 192 h (2G) / Up to 192 h (3G),,,,,,,Corning Gorilla Glass 3,,,,,,,,,,,,,,,,,,,
allview,Allview P7 Seon,https://cdn2.gsmarena.com/vv/bigpic/allview-p7-seon.jpg,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2014, July","Available. Released 2014, July",157 x 77.7 x 8.4 mm (6.18 x 3.06 x 0.33 in),146.4 g (5.15 oz),"Dual SIM (Micro-SIM, dual stand-by)",DTS sound Yamaha Audio Amplifier Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~68.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 4.4.2 (KitKat),Mediatek MT6591,Hexa-core 1.5 GHz Cortex-A7,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, AF",1080p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 2400 mAh battery,Up to 9 h 40 min (2G) / Up to 8 h 40 min (3G),Black,About 230 EUR,HSDPA 900 / 2100,,HSPA,Mali-450MP4,"LED flash, panorama, HDR",,,Up to 240 h (2G) / Up to 240 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview X1 Xtreme Mini,https://cdn2.gsmarena.com/vv/bigpic/allview-x1-xtreme-mini.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Yes,Yes,"2014, November","Available. Released 2014, December",137 x 66 x 10.3 mm (5.39 x 2.60 x 0.41 in),139.2 g (4.90 oz),Micro-SIM,DTS sound Yamaha Audio Amplifier Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~67.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~469 ppi density)",Android 4.4.2 (KitKat),Qualcomm MSM8274 Snapdragon,Quad-core 2.15 GHz Krait 400,No,"16 GB, 2 GB RAM","16 MP, AF",1080p@30fps,4 MP,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",,microUSB 2.0,"Accelerometer, proximity, compass",Non-removable Li-Po 2200 mAh battery,Up to 11 h,"White, Green",About 300 EUR,HSDPA 900 / 2100,,HSPA,Adreno 330,"LED flash, panorama, HDR",,,Up to 220 h,,,,,,,Corning Gorilla Glass 3,,,,,,,,,,,,,,,,,,,
allview,Allview X2 Soul Mini,https://cdn2.gsmarena.com/vv/bigpic/allview-x2-soul-mini.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 12,Class 10,"2014, October","Available. Released 2014, October",139.8 x 67.4 x 5.2 mm (5.50 x 2.65 x 0.20 in),97 g (3.42 oz),Micro-SIM,DTS sound Active noise cancellation with dedicated mic,"AMOLED capacitive touchscreen, 16M colors","4.8 inches, 63.5 cm2 (~67.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~306 ppi density)",Android 4.4.2 (KitKat),Mediatek MT6592 (28 nm),Octa-core 1.7 GHz Cortex-A7,No,"16 GB, 1 GB RAM","8 MP, AF",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS","FM radio, RDS",microUSB 2.0,"Accelerometer, gyro, proximity, compass",Non-removable Li-Ion 2050 mAh battery,Up to 11 h (3G),"Black, White",About 230 EUR,HSDPA 900 / 2100,,HSPA,Mali-450MP4,"LED flash, panorama, HDR",,,Up to 205 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview Impera M,https://cdn2.gsmarena.com/vv/bigpic/allview-impera-m.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2014, October","Available. Released 2014, October",122.5 x 64.4 x 9.9 mm (4.82 x 2.54 x 0.39 in),110 g (3.88 oz),"Dual SIM (Micro-SIM, dual stand-by)",Removable Li-Ion 1420 mAh battery,"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~57.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Microsoft Windows Phone 8.1,Qualcomm MSM8212 Snapdragon 200 (28 nm),Quad-core 1.2 GHz Cortex-A7,"microSD, up to 32 GB","4 GB, 512 MB RAM",5 MP,480p,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 6 h 30 min,Black,About 90 EUR,HSDPA 900 / 2100,,HSPA 42.2/5.76 Mbps,Adreno 302,LED flash,,,Up to 200 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview Impera S,https://cdn2.gsmarena.com/vv/bigpic/allview-impera-s.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2014, June","Available. Released 2014, August",144.9 x 72.1 x 8.8 mm (5.70 x 2.84 x 0.35 in),156.2 g (5.50 oz),Dual SIM (Dual stand-by),Removable Li-Ion 2000 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Microsoft Windows Phone 8.1,Qualcomm MSM8212 Snapdragon 200 (28 nm),Quad-core 1.2 GHz Cortex-A7,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, AF",Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 8 h 20 min,Black,About 170 EUR,HSDPA 900 / 2100,,HSPA 42.2/5.76 Mbps,Adreno 302,"LED flash, panorama",,,Up to 200 h,,,,,,,Scratch-resistant glass,,,,,,,,,,,,,,,,,,,
allview,Allview Impera i,https://cdn2.gsmarena.com/vv/bigpic/allview-impera-i.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2014, June","Available. Released 2014, August",135.8 x 67.2 x 7.2 mm (5.35 x 2.65 x 0.28 in),98.9 g (3.46 oz),Dual SIM (Dual stand-by),Removable Li-Po 1750 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~66.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Microsoft Windows Phone 8.1,Qualcomm MSM8212 Snapdragon 200 (28 nm),Quad-core 1.2 GHz Cortex-A7,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, AF",Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,Up to 7 h 20 min,Black,About 160 EUR,HSDPA 900 / 2100,,HSPA 42.2/5.76 Mbps,Adreno 302,"LED flash, panorama",,,Up to 200 h,,,,,,,Scratch-resistant glass,,,,,,,,,,,,,,,,,,,
allview,Allview A6 Quad,https://cdn2.gsmarena.com/vv/bigpic/allview-a6-quad.jpg,GSM / HSPA,GSM 900 / 1800,Class 12,Class 10,"2014, June","Available. Released 2014, June",125.4 x 65 x 10.7 mm (4.94 x 2.56 x 0.42 in),118.7 g (4.20 oz),Dual SIM (dual stand-by),Removable Li-Ion 1500 mAh battery,IPS LCD capacitive touchscreen,"4.0 inches, 45.5 cm2 (~55.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.3 (Jelly Bean),Qualcomm MSM8212 Snapdragon 200 (28 nm),Quad-core 1.2 GHz Cortex-A7,"microSD, up to 32 GB","4 GB, 512 MB RAM","5 MP, AF",720p@20fps,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,Up to 5 h 20 min,"Black, White, Red",About 130 EUR,HSDPA 900 / 2100,,HSPA,Adreno 305,"LED flash, HDR",,,Up to 150 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview X2 Soul,https://cdn2.gsmarena.com/vv/bigpic/allview-x2-soul.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 10,Class 12,"2014, May","Available. Released 2014, May",145.1 x 70.1 x 5.6 mm (5.71 x 2.76 x 0.22 in),129 g (4.55 oz),Micro-SIM,DTS sound Active noise cancellation with dedicated mic,"Super AMOLED capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","Android 4.2.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Mediatek MT6592 (28 nm),Octa-core 1.7 GHz Cortex-A7,No,"16 GB, 2 GB RAM","13 MP, AF",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS","FM radio, RDS","microUSB 2.0, USB Host","Accelerometer, gyro, proximity, compass",Non-removable Li-Ion 2300 mAh battery,Up to 10 h,"Black, white",About 340 EUR,HSDPA 900 / 2100,,HSPA,Mali-450MP4,"LED flash, HDR",,,Up to 230 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview P7 Xtreme,https://cdn2.gsmarena.com/vv/bigpic/allview-p7-xtreme.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 12,Class 10,"2014, April","Available. Released 2014, April",139.7 x 66.3 x 8.5 mm (5.5 x 2.61 x 0.33 in),143.1 g (5.04 oz),"Dual SIM (Micro-SIM, dual stand-by)",No,"IGZO IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~65.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT6592 (28 nm),Octa-core 1.7 GHz Cortex-A7,No,"16 GB, 1 GB RAM","13 MP, AF",1080p@30fps,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,"microUSB 2.0, USB Host","Accelerometer, proximity, compass",DTS sound Active noise cancellation with dedicated mic,Up to 8 h 40 min,"Black, White",About 290 EUR,HSDPA 900 / 2100,,HSPA,Mali-450MP4,"LED flash, panorama, HDR",Non-removable 2200 mAh battery,,Up to 244 h,,,,,,,Scratch-resistant glass,,,,,,,,,,,,,,,,,,,
allview,Allview X1 Xtreme,https://cdn2.gsmarena.com/vv/bigpic/allview-x1-xtreme.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 12,Class 10,"2014, February","Available. Released 2014, February",150.6 x 75 x 9.7 mm (5.93 x 2.95 x 0.38 in),150.5 g (5.29 oz),Micro-SIM,DTS sound Yamaha audio amplifier Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~73.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 4.2.2 (Jelly Bean),Qualcomm MSM8274 Snapdragon 800 (28 nm),Quad-core 2.15 GHz Krait 400,No,"32 GB, 3 GB RAM","16 MP, AF",1080p@30fps,8 MP,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Non-removable Li-Po 2500 mAh battery,Up to 8 h 20 min,Black,About 470 EUR,HSDPA 900 / 2100,,HSPA,Adreno 330,"LED flash, HDR, panorama",,,Up to 250 h,,,,,,,Corning Gorilla Glass 3,,Yes,,,,,,,,,,,,,,,,,
allview,Allview V1 Viper S,https://cdn2.gsmarena.com/vv/bigpic/allview-v1-viper-s.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 12,Class 10,"2014, February","Available. Released 2014, February",144 x 71.8 x 8.9 mm (5.67 x 2.83 x 0.35 in),143.5 g (5.08 oz),Dual SIM (Mini-SIM/ Micro-SIM),DTS sound Yamaha audio amplifier Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.3 (Jelly Bean),Qualcomm MSM8228 Snapdragon 400 (28 nm),Quad-core 1.4 GHz Cortex-A7,"microSD, up to 32 GB","16 GB, 2 GB RAM","13 MP, AF",1080p@30fps,5 MP,,"Yes, built-in amplifier",Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 2500 mAh battery,Up to 9 h,Black,About 310 EUR,HSDPA 900 / 2100,,HSPA,Adreno 305,"LED flash, HDR, panorama",,,Up to 277 h,,,,,,,Corning Gorilla Glass 3,,Yes,,,,,,,,,,,,,,,,,
allview,Allview Wi10N PRO,https://cdn2.gsmarena.com/vv/bigpic/allview-wi10n-pro.jpg,No cellular connectivity,N/A,No,No,"2014, November","Available. Released 2014, November",258 x 173 x 10.3 mm (10.16 x 6.81 x 0.41 in),625.7 g (1.38 lb),No,MP3/WAV/WMA/AAC player MP4/WMV/H.264 player Photo editor Document viewer,Capacitive touchscreen,"10.1 inches, 295.8 cm2 (~66.3% screen-to-body ratio)","1280 x 800 pixels, 16:10 ratio (~149 ppi density)",Microsoft Windows 10,Intel Atom Z3735F,Quad-core 1.33 GHz,"microSD, up to 32 GB (dedicated slot)","32 GB, 2 GB RAM",2 MP,Yes,VGA,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP, EDR",No,No,2.0,Accelerometer,Non-removable Li-Po 6000 mAh battery,Up to 5 h,Black,,,,,,,,,Up to 150 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview Wi8G,https://cdn2.gsmarena.com/vv/bigpic/allview-wi-8g.jpg,GSM / HSPA,GSM 900 / 1800,Class 33,Class 33,"2014, December","Available. Released 2014, December",206.5 x 122.8 x 9.1 mm (8.13 x 4.83 x 0.36 in),351 g (12.38 oz),Mini-SIM,MP3/WAV/WMA/AAC player MP4/WMV/H.264 player Photo editor Document viewer,IPS LCD capacitive touchscreen,"8.0 inches, 185.6 cm2 (~73.2% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",Microsoft Windows 10,Intel Atom Z3735G,Quad-core 1.33 GHz,"microSD, up to 32 GB (dedicated slot)","16 GB, 1 GB RAM",2 MP,Yes,2 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP, EDR",No,No,microUSB 2.0,Accelerometer,Non-removable Li-Po 3800 mAh battery,Up to 4 h,"Black, White",,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,,,,,Up to 140 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview Wi7,https://cdn2.gsmarena.com/vv/bigpic/allview-wi7.jpg,No cellular connectivity,N/A,No,No,"2014, November","Available. Released 2014, November",194 x 107 x 9.7 mm (7.64 x 4.21 x 0.38 in),283.7 g (10.02 oz),No,MP3/WAV/WMA/AAC player MP4/WMV/H.264 player Photo editor Document viewer,TFT capacitive touchscreen,"7.0 inches, 137.9 cm2 (~66.4% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Microsoft Windows Phone 8.1,Intel Atom Z3735G,Quad-core 1.33 GHz,"microSD, up to 32 GB (dedicated slot)","16 GB, 1 GB RAM",2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",No,No,microUSB 2.0,Accelerometer,Non-removable Li-Po 2400 mAh battery,Up to 3 h,Black,,,,,,,,,Up to 150 h,,,,,,,,,,,,,,,,,,,,,,,,,,
allview,Allview Viva i10G,https://cdn2.gsmarena.com/vv/bigpic/allview-viva-i10g.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 33,Class 33,"2014, June","Available. Released 2014, June",239 x 180 x 9.3 mm (9.41 x 7.09 x 0.37 in),588.7 g (1.30 lb),Mini-SIM,Non-removable Li-Po 8000 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","9.7 inches, 291.4 cm2 (~67.7% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)",Android 4.4 (KitKat),Intel Atom Z3735D,Quad-core 1.83 GHz,"microSD, up to 32 GB (dedicated slot)","16 GB, 2 GB RAM","5 MP, AF",720p@30fps,2 MP,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,3.0,"Yes, with A-GPS",No,"microUSB 2.0, USB On-The-Go",Accelerometer,,Up to 6 h,White,,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,,,,,Up to 200 h,,,,,,,Scratch-resistant glass,,,1.06 W/kg (body),,,,,,,,,,,,,,,,
allview,Allview Viva H10 HD,https://cdn2.gsmarena.com/vv/bigpic/allview-viva-h10-hd.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 12,Class 10,"2014, July","Available. Released 2014, July",258 x 168 x 9.6 mm (10.16 x 6.61 x 0.38 in),659.4 (1.45 lb),Mini-SIM,Non-removable Li-Po 8000 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~68.2% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",Android 4.4 (KitKat),Mediatek MT8382 (28 nm),Quad-core 1.3 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM",3.15 MP,Yes,VGA,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0,Accelerometer,,Up to 7 h 30 min,"Black, White",,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,Mali-400MP2,,,,Up to 400 h,,,,,,,,,,0.79 W/kg (body),,,,,,,,,,,,,,,,
allview,Allview Viva H10 LTE,https://cdn2.gsmarena.com/vv/bigpic/allview-viva-h10-lte.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900,Class 12,Class 10,"2014, December","Available. Released 2014, December",244 x 174 x 10.5 mm (9.61 x 6.85 x 0.41 in),510.2 g (1.12 lb),Mini-SIM,Non-removable Li-Po 6500 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~69.7% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",Android 4.4.4 (KitKat),Mediatek MT8732 (28 nm),Quad-core 1.5 GHz Cortex-A53,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM","5 MP, AF",1080p@30fps,2 MP,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with A-GPS",FM Radio,microUSB 2.0,Accelerometer,,Up to 6 h,"Black, White",,HSDPA 900 / 2100,"LTE band 3(1800), 7(2600), 20(800)","HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",Mali-T760,LED flash,,,Up to 435 h,,,,,,,,,,1.47 W/kg (body),,,,,,,,,,,,,,,,
allview,Allview Viva H8 LTE,https://cdn2.gsmarena.com/vv/bigpic/allview-viva-h8-lte.jpg,GSM / HSPA / LTE,GSM 900 / 1800 / 1900,Class 12,Class 10,2014,Available. Released 2014,210 x 122 x 9 mm (8.27 x 4.80 x 0.35 in),324.4 g (11.43 oz),Mini-SIM,Non-removable Li-Po 4000 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm2 (~72.4% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",Android 4.4.4 (KitKat),Mediatek MT8732 (28 nm),Quad-core 1.5 GHz Cortex-A53,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM",2 MP,Yes,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, EDR","Yes, with A-GPS",FM Radio,microUSB 2.0,"Accelerometer, proximity",,Up to 6 h,Black,,HSDPA 900 / 2100,"LTE band 3(1800), 7(2600), 20(800)","HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",Mali-T760,LED flash,,,Up to 400 h,,,,,,,,,,1.18 W/kg (body),,,,,,,,,,,,,,,,
allview,Allview Viva H7S,https://cdn2.gsmarena.com/vv/bigpic/allview-viva-h7-s.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Class 12,Class 10,"2014, June","Available. Released 2014, June",191 x 107.3 x 8.8 mm (7.52 x 4.22 x 0.35 in),277.6 g (9.81 oz),Mini-SIM,Non-removable Li-Po 3000 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~69.3% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 4.2.2 (Jelly Bean),Mediatek MT8382 (28 nm),Quad-core 1.3 GHz Cortex-A7,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM","5 MP, AF",1080p@30fps,VGA,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, EDR","Yes, with A-GPS","FM radio, RDS",microUSB 2.0,Accelerometer,,Up to 5 h,Black,,HSDPA 900 / 2100,,HSPA 21.1/5.76 Mbps,Mali-400MP2,"LED flash, HDR, panorama",,,Up to 300 h,,,,,,,,,,,,,,,,,,,,,,,,,,
