Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1,Quad
i_mobile,i-mobile 627,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-627.jpg,GSM,GSM 900 / 1800 / 1900,Class 10,Class 10,"2008, October. Released 2008, October",Discontinued,109 x 46 x 15.2 mm (4.29 x 1.81 x 0.60 in),90 g (3.17 oz),Mini-SIM,No,"TFT, 256K colors","2.0 inches, 12.4 cm2 (~24.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,"microSD, up to 1 GB (dedicated slot)",63 MB,"3.15 MP, Casio-Hitachi module, AF",Yes,,,"Yes, with stereo speakers",No,No,"1.2, A2DP",No,FM radio; built-in antenna,miniUSB,Accelerometer,Yamaha audio amplifier MP3 player MP4/3GP player Organizer Stop watch Talking disctionary Private menu Predictive text input,Up to 3 h,"Black, Silver",,,,,,LED flash,Removable Li-Ion 830 mAh battery,,Up to 250 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,1000 entries,Yes,"SMS, MMS",Yes,"Yes, MIDP 2.0",,,,,,,
i_mobile,i-mobile TV 533,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-533.jpg,GSM,GSM 900 / 1800,Class 10,No,"2009, January. Released 2009, January",Discontinued,112.7 x 50 x 14.5 mm (4.44 x 1.97 x 0.57 in),105 g (3.70 oz),"Dual SIM (Mini-SIM, dual stand-by)",No,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~31.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,"microSD, up to 1 GB (dedicated slot)",,VGA,Yes,,,No,No,No,"1.2, A2DP",No,FM radio,miniUSB,,TV tuner Yamaha Audio Amplifier MP3 player MP4/3GP player Organizer Stop watch Predictive text input,Up to 3 h,"Black, Silver",,,,,,,Removable Li-Ion 1100 mAh battery,,Up to 250 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,500 entries,Yes,"SMS, MMS",Yes,No,,,,,,,
i_mobile,i-mobile TV 530,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-530.jpg,GSM,GSM 900 / 1800,Class 10,No,"2008, September. Released 2008, October",Discontinued,112 x 50 x 16.4 mm (4.41 x 1.97 x 0.65 in),105 g (3.70 oz),Mini-SIM,No,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~31.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,"microSD, up to 1 GB (dedicated slot)",,VGA,Yes,,,No,No,No,"1.2, A2DP",No,No,miniUSB,,TV tuner Yamaha Audio Amplifier MP3 player MP4/3GP player Organizer Stop watch Predictive text input,Up to 3 h 30 min,Black,,,,,,,Removable Li-Ion 1100 mAh battery,,Up to 300 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,500 entries,Yes,"SMS, MMS",Yes,No,,,,,,,
i_mobile,i-mobile TV 523,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-523.jpg,GSM,GSM 900 / 1800 / 1900,Class 12,No,"2008, October. Released 2008, October",Discontinued,110 x 49 x 14.5 mm (4.33 x 1.93 x 0.57 in),98 g (3.46 oz),Mini-SIM,No,"TFT, 256K colors","2.2 inches, 15.0 cm2 (~27.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,microSD (dedicated slot),,VGA,Yes,,,"Yes, with stereo speakers",No,No,"1.2, A2DP",No,FM radio,Proprietary,,TV tuner Motion sensor MP3 player MP4 player Organizer World clock Stop watch Talking dictionary,Up to 3 h,"Black, Silver",,,,,,,Removable Li-Ion 1000 mAh battery,,Up to 300 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,1000 entries,Yes,"SMS, MMS",Yes,"Yes, MIDP 2.0",,,,,,,
i_mobile,i-mobile 522,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-522.jpg,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2008, October. Released 2008, October",Discontinued,111 x 49 x 14.5 mm (4.37 x 1.93 x 0.57 in),93.6 g (3.28 oz),Dual SIM (Mini-SIM),No,"TFT, 256K colors","2.2 inches, 15.0 cm2 (~27.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,"microSD, up to 2 GB (dedicated slot)",120 MB,VGA,No,,,No,No,No,"1.2, A2DP",No,FM radio,Proprietary,,Built-in Yamaha Audio Amplifier MP3 player MP4 player Organizer World clock Stop watch Talking dictionary,Up to 3 h,"Black, Silver",,,,,,,Removable Li-Ion 1000 mAh battery,,Up to 200 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,500 entries,Yes,"SMS, MMS",Yes,"Yes, MIDP 2.0",,,,,,,
i_mobile,i-mobile 320,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-320.jpg,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2008, October. Released 2008, December",Discontinued,112 x 49 x 12.8 mm (4.41 x 1.93 x 0.50 in),95 g (3.35 oz),Mini-SIM,"wallpapers, themes","TFT, 256K colors","2.2 inches, 15.0 cm2 (~27.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,"microSD, up to 1 GB (dedicated slot)",,VGA,Yes,,,No,No,No,Yes,No,FM radio,miniUSB,,No,Up to 2 h 30 min,"Black, White",,,,,,,Removable Li-Ion 750 mAh battery,,Up to 250 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,Yes,Yes,"SMS, MMS",Yes,No,,,,,,,
i_mobile,i-mobile 319,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-319.jpg,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2008, September. Released 2008, September",Discontinued,96 x 44 x 13.9 mm (3.78 x 1.73 x 0.55 in),80 g (2.82 oz),Mini-SIM,No,"TFT, 256K colors","1.67 inches, 8.8 cm2 (~20.8% screen-to-body ratio)",128 x 160 pixels (~123 ppi density),,,,"microSD, up to 1 GB (dedicated slot)",50 MB,"VGA, AF",Yes,,,No,No,No,"1.2, A2DP",No,FM radio,Proprietary,,Yamaha Audio Amplifier Motion sensor MP3 player Video player Organizer World clock Stop watch Talking dictionary,,"Black, White, Gray",,,,,,LED flash,Removable Li-Ion 830 mAh battery,,,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,500 entries,Yes,"SMS, MMS",Yes,No,,,,,,,
i_mobile,i-mobile TV 626,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-626.jpg,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2008, July. Released 2008",Discontinued,113.9 x 50 x 15.5 mm (4.48 x 1.97 x 0.61 in),90 g (3.17 oz),Mini-SIM,"Wallpapers, themes","TFT, 256K colors","2.4 inches, 17.8 cm2 (~31.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,"microSD, up to 1 GB (dedicated slot)",87 MB,"3.15 MP, Casio-Hitachi module, AF",Yes,,,Yes,No,No,"1.2, A2DP",No,FM radio,Proprietary,,No,Up to 2 h 30 min,"Black, Silver, White",,,,,,LED flash,Removable Li-Ion 1000 mAh battery,,Up to 210 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,"1000 entries, Photocall",Yes,"SMS, EMS, MMS",Yes,Yes,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,
i_mobile,i-mobile 902,https://cdn2.gsmarena.com/vv/bigpic/imobile-902.jpg,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2007, October",Discontinued,102 x 48 x 17.5 mm (4.02 x 1.89 x 0.69 in),94 g (3.32 oz),Mini-SIM,"Wallpapers, themes","TFT, 16M","2.0 inches, 12.4 cm2 (~25.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,"microSD (dedicated slot), 1 GB included",128 MB,5 MP,480p,,,No,No,No,"2.0, A2DP",No,"Stereo FM radio, RDS",miniUSB,,No,Up to 3 h 30 min,Silver,,,,,,LED flash,Removable Li-Ion 1100 mAh battery,,Up to 300 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,500 entries,Yes,"SMS, EMS, MMS",Yes,Yes,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,
i_mobile,i-mobile 625,https://cdn2.gsmarena.com/vv/bigpic/i-mobile-625.jpg,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2008, May. Released 2008, May",Discontinued,105 x 47 x 13 mm (4.13 x 1.85 x 0.51 in),90 g (3.17 oz),Mini-SIM,"wallpapers, themes","TFT, 256K colors","2.0 inches, 12.4 cm2 (~25.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,"microSD (dedicated slot), 1 GB included",60 MB,"3.15 MP, Casio-Hitachi module, AF",Yes,,,No,No,No,"2.0, A2DP",No,FM radio,Proprietary,,No,Up to 2 h 30 min,"Black, Silver",,,,,,LED flash,Removable Li-Ion 830 mAh battery,,Up to 210 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,1000 entries,Yes,"SMS, EMS, MMS",Yes,Yes,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,,
