Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1
casio,Casio G'zOne CA-201L,https://cdn2.gsmarena.com/vv/bigpic/casio-gzone-ca-201l.jpg,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800 / 1900,Yes,Yes,"2013, March. Released 2013, May",Discontinued,129.9 x 68.1 x 13.7 mm (5.11 x 2.68 x 0.54 in),173.8 g (6.10 oz),Micro-SIM,GSM 900 / 1800 / 1900,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~51.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.0 (Ice Cream Sandwich),Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,"microSD, up to 32 GB (dedicated slot)","16 GB, 1 GB RAM","8 MP, AF",Yes,1.3 MP,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity, compass, thermometer, barometer",HSDPA 850 / 900 / 1900 / 2100,,"Black, Red",About 270 EUR,CDMA2000 1xEV-DO,LTE band 13(700),"EV-DO Rev.A 3.1 Mbps, HSPA, LTE",Adreno 225,LED flash,Removable Li-Ion 1800 mAh battery,,,,,,,,,Corning Gorilla Glass 2,,Yes,,,,,,,Yes,,,,,,,,,,,,
casio,Casio G'zOne Commando,https://cdn2.gsmarena.com/vv/bigpic/casio-gzone-commando.jpg,CDMA / EVDO,CDMA 800 / 1900,No,No,"2011, April. Released 2011, April",Discontinued,129 x 65.5 x 15.2 mm (5.08 x 2.58 x 0.60 in),154 g (5.43 oz),Mini-SIM,IP67 dust/water resistant (up to 1m for 30 mins) MIL-STD-810G compliant,"TFT capacitive touchscreen, 16M colors","3.6 inches, 36.9 cm2 (~43.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~259 ppi density)",Android 2.3 (Gingerbread),,,"microSD, up to 32 GB (dedicated slot), 8 GB included","1 GB, 512 MB RAM","5 MP, AF",Yes,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","2.1, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity, compass, thermometer",No,Up to 7 h 30 min,Black,About 300 EUR,CDMA2000 1xEV-DO,,EV-DO Rev.A 3.1 Mbps,,LED flash,Removable Li-Ion 1460 mAh battery,,Up to 270 h,,,,,,,,,,,,1.13 W/kg (head)     1.44 W/kg (body),,,,,,,,,,,,,,,,
casio,Casio G'zOne Ravine 2,https://cdn2.gsmarena.com/vv/bigpic/casio-gzone-ravine-2.jpg,GSM / CDMA / EVDO,CDMA 800 / 1900,Yes,No,"2011, November. Released 2011, November",Discontinued,109.9 x 50.5 x 21.1 mm (4.33 x 1.99 x 0.83 in),138 g (4.87 oz),Mini-SIM,GSM 850 / 900 / 1800 / 1900,TFT,"2.2 inches, 15.0 cm2 (~27.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,"microSD, up to 32 GB (dedicated slot)","512 MB, 256 MB RAM","3.15 MP, AF",Yes,,,Yes,No,No,"3.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Compass, thermometer",IP67 dust/water resistant (up to 1m for 30 mins) MIL-STD-810F compliant Flashlight,Up to 4 h 41 min,Black,About 210 EUR,CDMA2000 1xEV-DO,,EV-DO Rev.A 3.1 Mbps,,LED flash,Removable Li-Ion 1150 mAh battery,,Up to 506 h,,,,,,,,,,,,1.00 W/kg (head)     1.12 W/kg (body),,,,,,"1000 entries, Photocall",Yes,"SMS, MMS, Email",Yes,No,,,,,,
casio,Casio G'zOne Ravine,https://cdn2.gsmarena.com/vv/bigpic/casio-gzone-ravine.jpg,CDMA / EVDO,CDMA 800 / 1900,No,No,"2010, October. Released 2010, October",Discontinued,109.2 x 53.3 x 20.3 mm (4.30 x 2.10 x 0.80 in),131 g (4.62 oz),Mini-SIM,IP67 dust/water resistant (up to 1m for 30 mins) MIL-STD-810F compliant Flashlight,"TFT, 65K colors","2.2 inches, 15.0 cm2 (~25.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,microSD (dedicated slot),"512 MB, 192 MB RAM","3.15 MP, AF",Yes,,,"Yes, with stereo speakers",No,No,"2.1, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, compass, thermometer","Secondary external monochrome display, 96 x 96 pixels, 1.35 inches",Up to 4 h 50 min,Black,,CDMA2000 1xEV-DO,,EV-DO Rev.A 3.1 Mbps,,LED flash,Removable Li-Ion 1140 mAh battery,,Up to 490 h,,,,,,,,,,,,,,,,,,"1000 entries, Photocall",Yes,"SMS(threaded view), MMS, Email",Yes,No,,,,,,
casio,Casio G'zOne Brigade,https://cdn2.gsmarena.com/vv/bigpic/casio-gzone-brigade.jpg,CDMA / EVDO,CDMA 800 / 1900,No,No,"2010, February. Released 2011, March",Discontinued,112.8 x 56.2 x 24.6 mm (4.44 x 2.21 x 0.97 in),170 g (6.00 oz),Mini-SIM,IP67 dust/water resistant (up to 1m for 30 mins) MIL-STD-810F compliant Flashlight,"TFT, 65K colors","2.9 inches, 23.9 cm2 (~37.8% screen-to-body ratio)","400 x 240 pixels, 5:3 ratio (~161 ppi density)",,,,"microSD, up to 16 GB (dedicated slot)","256 MB (123 MB user available), 192 MB RAM","3.15 MP, AF",Yes,,,Yes,No,No,"2.1, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, compass, thermometer","Secondary external monochrome display, 128 x 96 pixels, 1.2 inches",Up to 6 h,Black,,CDMA2000 1xEV-DO,,EV-DO Rev.A 3.1 Mbps,,LED flash,Removable Li-Ion 1440 mAh battery,,Up to 760 h,,,,,,,,,,,,,,,,,,"500 entries, Photocall",Yes,"SMS(threaded view), MMS, Email",Yes,No,,,,,,
