Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1,Quad
leeco,LeEco Le Pro 3 AI Edition,https://cdn2.gsmarena.com/vv/bigpic/leeco-le-pro-3-ai-edition.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2017, April","Available. Released 2017, April",152.4 x 75.1 x 7.5 mm (6.00 x 2.96 x 0.30 in),168 g (5.93 oz),"Dual SIM (Nano-SIM, dual stand-by)",Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 6.0 (Marshmallow); eUI 5.9,Mediatek MT6797D Helio X23 (20 nm) - StandardMediatek MT6797X Helio X27 (20 nm) - Eco Edition,Deca-core x2.3 GHz - StandardDeca-core x2.6 GHz - Eco Edition,No,"32 GB, 4 GB RAM - Standard64 GB, 4 GB RAM - Eco Edition","13 MP, f/2.0, PDAF & laser AF","2160p@30fps, 1080p@30fps, 720p@120fps","8 MP, f/2.2, 1/3.2"", 1.4µm",1080p@30fps,Yes,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",No,Type-C 1.0 reversible connector,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Non-removable Li-Ion 4000 mAh battery,,"Rose gold, gold, black",About 280 EUR,HSDPA 850 / 900 / 1900 / 2100,"LTE band 1(2100), 3(1800), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500)","HSPA, LTE",Mali-T880 MP4,"Dual-LED dual-tone flash, panorama, HDR",,,,,,,,,,,Fast battery charging 18W,Yes,,,,,,,Yes,,,,,,,,,,,,,
leeco,LeEco Le Pro3 Elite,https://cdn2.gsmarena.com/vv/bigpic/leeco-le-pro3-elite.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2017, March","Available. Released 2017, March",151.4 x 73.9 x 7.5 mm (5.96 x 2.91 x 0.30 in),175 g (6.17 oz),"Dual SIM (Nano-SIM, dual stand-by)",CDMA 800 / 1900,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~74.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 6.0 (Marshmallow); eUI 5.8,Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),No,"64/128 GB, 6 GB RAM or 32 GB, 4 GB RAM","16 MP, f/2.0, 1/2.8"", 1.12µm, PDAF","2160p@30fps, 1080p@30fps, 720p@120fps","8 MP, f/2.2, 1/3.2"", 1.4µm",,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,Type-C 1.0 reversible connector,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",CDMA2000 1xEV-DO,,"Rose gold, gold, silver, gray",About 280 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 38(2600), 39(1900), 40(2300), 41(2500)","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps",Adreno 530,"Dual-LED dual-tone flash, panorama, HDR",Non-removable Li-Ion 4070 mAh battery,,,,,,,,,,Fast battery charging 18W (Quick Charge 3.0),,,,,,,,Yes,,,,,,,,,,,,,
leeco,LeEco Le S3,https://cdn2.gsmarena.com/vv/bigpic/leeco-le-s3.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, October","Available. Released 2016, November",151.1 x 74.2 x 7.5 mm (5.95 x 2.92 x 0.30 in),153 g (5.40 oz),"Dual SIM (Nano-SIM, dual stand-by)",Dolby Atmos audio enhancement Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~74.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 6.0 (Marshmallow); eUI,Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.4 GHz Cortex-A53 & 4x1.8 GHz Cortex-A72),No,"32 GB, 3 GB RAM","16 MP, PDAF","2160p@30fps, 1080p@30fps, 720p@120fps",8 MP,,Yes,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.1, A2DP, LE","Yes, with A-GPS",No,Type-C 1.0 reversible connector,"Fingerprint (rear-mounted), accelerometer, proximity, compass",Non-removable Li-Ion 3000 mAh battery,,"Gray, Gold, Rose Gold",About 200 EUR,HSDPA 850 / 1700(AWS) / 1900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 17(700)","HSPA, LTE-A",Adreno 510,"Dual-LED dual-tone flash, HDR, panorama",,,,,,,,,,Corning Gorilla Glass 3,Fast battery charging 18W (Quick Charge 3.0),,,,,,,,Yes,"Front glass, aluminum body",,,,,,,,,,,,
leeco,LeEco Le Pro3,https://cdn2.gsmarena.com/vv/bigpic/lepro3.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, September","Available. Released 2016, October",151.4 x 73.9 x 7.5 mm (5.96 x 2.91 x 0.30 in),175 g (6.17 oz),"Dual SIM (Nano-SIM, dual stand-by)  Single nanoSIM for US model",CDMA 800 / 1900,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 82.6 cm2 (~73.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",Android 6.0 (Marshmallow); eUI 5.8,Qualcomm MSM8996 Snapdragon 821 (14 nm),Quad-core (2x2.35 GHz Kryo & 2x2.0 GHz Kryo),No,"64/128 GB, 6 GB RAM or 32/64 GB, 4 GB RAM","16 MP, f/2.0, 1/2.8"", 1.12µm, PDAF","2160p@30fps, 1080p@30fps, 720p@120fps","8 MP, f/2.2, 1/3.2"", 1.4µm",1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,Type-C 1.0 reversible connector,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",CDMA2000 1xEV-DO,,"Rose gold, gold, silver, gray",About 330 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 38(2600), 39(1900), 40(2300), 41(2500)","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps",Adreno 530,"Dual-LED dual-tone flash, panorama, HDR",Non-removable Li-Ion 4070 mAh battery,,,,,,,,,,Fast battery charging 18W (Quick Charge 3.0),Yes,,,,,,,Yes,,,,,,,,,,,,,
leeco,LeEco Le Max 2,https://cdn2.gsmarena.com/vv/bigpic/le-max2.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, April","Available. Released 2016, May",156.8 x 77.6 x 8 mm (6.17 x 3.06 x 0.31 in),185 g (6.53 oz),"Dual SIM (Nano-SIM, dual stand-by)",CDMA 800 / 1900 - X821,"LTPS IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 89.6 cm2 (~73.6% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)",Android 6.0 (Marshmallow); eUI 5.6,Qualcomm MSM8996 Snapdragon 820 (14 nm),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),No,"64/128 GB, 6 GB RAM or 32/64 GB, 4 GB RAM","21 MP, f/2.0, 1/2.4"", OIS, PDAF","2160p@30fps, 1080p@30fps, 720p@120fps","8 MP, f/2.2",1080p@30fps,Yes,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot","4.2, A2DP, LE, aptX","Yes, with A-GPS, GLONASS, BDS",No,"2.0, Type-C 1.0 reversible connector","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",CDMA2000 1xEV-DO - X821,,"Rose gold, gold, silver, gray",About 350 EUR,HSDPA 850 / 900 / 1900 / 2100 - X821,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 17(700), 20(800), 25(1900), 26(850), 38(2600), 39(1900), 40(2300), 41(2500) - X821","HSPA, LTE",Adreno 530,"Dual-LED dual-tone flash, panorama, HDR",Non-removable Li-Ion 3100 mAh battery,,,Basemark OS II: 2494 / Basemark OS II 2.0: 2063Basemark X: 33874,"Contrast ratio: 1444:1 (nominal), 2.567 (sunlight)",Photo / Video,Voice 74dB / Noise 69dB / Ring 77dB,Noise -92.1dB / Crosstalk -85.5dB,Endurance rating 67h,,Fast battery charging 18W: (Quick Charge 2.0),Yes,,,,,,,Yes,,,,,,,,,,,,,
leeco,LeEco Le 2 Pro,https://cdn2.gsmarena.com/vv/bigpic/le-2-pro.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, April","Available. Released 2016, April",151.1 x 74.2 x 7.5 mm (5.95 x 2.92 x 0.30 in),153 g (5.40 oz),"Dual SIM (Nano-SIM, dual stand-by)",CDMA 800 / 1900,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~74.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 6.0 (Marshmallow); eUI 5.6,Mediatek MT6797T Helio X25 (20 nm),"Deca-core (2x2.5 GHz Cortex-A72, 4x2 GHz Cortex-A53, 4x1.4 GHz Cortex-A53)",No,"32 GB, 4 GB RAM","21 MP, f/2.0, 1/2.4"", PDAF","2160p@30fps, 1080p@30fps, 720p@120fps","8 MP, f/2.2",1080p@30fps,Yes,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",No,Type-C 1.0 reversible connector,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",CDMA2000 1xEV-DO,,"Rose gold, gold, silver, gray",About 260 EUR,HSDPA 850 / 900 / 1900 / 2100,"LTE band 1(2100), 3(1800), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500)","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Mali-T880 MP4,"Dual-LED dual-tone flash, panorama, HDR",Non-removable Li-Ion 3000 mAh battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leeco,LeEco Le 2,https://cdn2.gsmarena.com/vv/bigpic/le-2-pro.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, April","Available. Released 2016, April",151.1 x 74.2 x 7.5 mm (5.95 x 2.92 x 0.30 in),153 g (5.40 oz),"Dual SIM (Nano-SIM, dual stand-by)",24-bit/192kHz audio Dolby Atmos audio enhancement Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~74.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 6.0 (Marshmallow); EUI 5.6,Mediatek MT6797 Helio X20 (20 nm)Qualcomm MSM8976 Snapdragon 652 (28 nm),"Deca-core (2x2.3 GHz Cortex-A72, 4x2 GHz Cortex-A53, 4x1.4 GHz Cortex-A53)Octa-core (4x1.4 GHz Cortex-A53 & 4x1.8 GHz Cortex-A72)",No,"32/64 GB, 3 GB RAM","16 MP, PDAF, f/2.0","2160p@30fps, 1080p@30fps, 720p@120fps","8 MP, f/2.2, 1/3.2"", 1.4µm",1080p@30fps,Yes,No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",No,Type-C 1.0 reversible connector,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Non-removable Li-Ion 3000 mAh battery,,"Rose gold, gold, silver, grey",About 190 EUR,HSDPA 850 / 1700(AWS) / 1900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500)","HSPA 42.2/5.76 Mbps, LTE-А (2CA) Cat7 300/100 Mbps",Mali-T880 MP4Adreno 510,"Dual-LED dual-tone flash, panorama, HDR",,,,,,,,,,,Fast battery charging 18W: 50% in 30 min (Quick Charge 2.0),,,,,,,,Yes,,,,,,,,,,,,,
leeco,LeEco Le Max,https://cdn2.gsmarena.com/vv/bigpic/letv-le-max.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, January","Available. Released 2016, January",167.1 x 83.5 x 9 mm (6.58 x 3.29 x 0.35 in),204 g (7.20 oz),"Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",24-bit/192kHz audio Dolby audio DTS sound Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","6.33 inches, 110.5 cm2 (~79.2% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~464 ppi density)",Android 5.1 (Lollipop),Qualcomm MSM8994 Snapdragon 810 (20 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),No,"64/128 GB, 4 GB RAM","21 MP, f/2.0, 1/2.4"", OIS, AF","2160p@30fps, 1080p@30fps","4 MP, f/2.0, 1/3"", 2µm",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, DLNA, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS",No,Type-C 1.0 reversible connector (MHL2 TV-out),"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Non-removable Li-Po 3400 mAh battery,,"Gold, Silver",About 350 EUR,HSDPA 850 / 900 / 1900 / 2100,"LTE band 1(2100), 3(1800), 7(2600), 38(2600), 40(2300)","HSPA, LTE",Adreno 430,"Dual-LED dual-tone flash, panorama, HDR",,,,,,,,,,Corning Gorilla Glass 3,Fast battery charging 18W,Yes,,,,,,,Yes,,,,,,,,,,,,,
leeco,LeEco Le 1s,https://cdn2.gsmarena.com/vv/bigpic/letv-le-1s.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, February","Available. Released 2016, February",151.1 x 74.2 x 7.6 mm (5.95 x 2.92 x 0.30 in),169 g (5.96 oz),"Dual SIM (Micro-SIM/Nano-SIM, dual stand-by)",Dolby audio DTS sound Active noise cancellation with dedicated mic,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~74.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 5.0 (Lollipop) - LeEco Le 1sAndroid 6.0 (Marshmallow) - LeEco Le 1s Eco,Mediatek MT6795 Helio X10 (28 nm),Octa-core 2.2 GHz Cortex-A53,No,"32 GB, 3 GB RAM","13 MP, AF",2160p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS",No,Type-C 1.0 reversible connector (MHL2 TV-out),"Fingerprint (rear-mounted), accelerometer, proximity, compass",Non-removable Li-Ion 3000 mAh battery,,"Gold, Silver, Gray",About 210 EUR,HSDPA 850 / 900 / 1900 / 2100,"LTE band 1(2100), 3(1800), 7(2600), 38(2600), 39(1900), 40(2300), 41(2500)","HSPA, LTE",PowerVR G6200,"LED flash, panorama, HDR",,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,
