Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1
benefon,Benefon TWIG Discovery Pro,https://cdn2.gsmarena.com/vv/bigpic/benefon-twig-pro.gif,GSM,GSM 900 / 1800 / 1900,Class 10,No,2007,Cancelled,116 x 51 x 24 mm (4.57 x 2.01 x 0.94 in),128 g (4.52 oz),Mini-SIM,GSM 850 / 1800 / 1900 - US version,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~21.3% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,,,miniSD,10 MB,,,,,No,No,No,Yes,Yes,No,Proprietary,,No,Up to 9 h,Black,,,,,,,Removable Li-Ion 1350 mAh battery,,Up to 210 h,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,Yes,"40 dialed, 40 received, 40 missed calls","SMS, MMS, Email","5 - Diamond, Bubble, Tic Tac, Poker, Pushbox",No,Vibration; Polyphonic ringtones,,,,,
benefon,Benefon TWIG Discovery,https://cdn2.gsmarena.com/vv/bigpic/benefon-twig.gif,GSM,GSM 900 / 1800 / 1900,Class 10,No,"2006, June",Discontinued,116 x 51 x 24 mm (4.57 x 2.01 x 0.94 in),128 g (4.52 oz),Mini-SIM,GSM 850 / 1800 / 1900 - US version,"TFT, 256K colors","2.0 inches, 31.2 x 41.2 mm, 12.6 cm2 (~21.3% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,,,miniSD,,,,,,No,No,No,Yes,Yes,No,Proprietary,,No,,Black,,,,,,,Removable Li-Ion 1000 mAh battery,,,,,,,,,,,,,,,WAP 2.0/xHTML,,,,,Yes,"40 dialed, 40 received, 40 missed calls","SMS, MMS, Email","5 - Diamond, Bubble, Tic Tac, Poker, Pushbox",No,Vibration; Polyphonic ringtones,,,,,
benefon,Benefon Q,https://cdn2.gsmarena.com/vv/bigpic/beqb.gif,GSM,GSM 900 / 1800,No,No,2000,Discontinued,"100 x 46 x 18 mm, 74 cc (3.94 x 1.81 x 0.71 in)",89 g (3.14 oz),Mini-SIM,Electro-luminescent lighting Dynamic & user-selectable font size,Monochrome graphic,,"100 x 48 pixels, 6 lines",,,,No,,,,,,No,No,No,No,No,No,,,No,3 h,Silver,,,,,,,Removable Li-Po 620 mAh battery,,100 h,,,,,,,,,,,,,"WAP 1.1, HTMP(MS)",,,,,50,"10 dialed, 10 received, 10 missed calls","SMS, Email",3,No,Vibration; Downloadable monophonic ringtones,Yes,Yes,,,
benefon,Benefon Track,https://cdn2.gsmarena.com/vv/bigpic/belocub.gif,GSM,GSM 900 / 1800,No,No,2000,Discontinued,"129 x 49 x 23 mm, 132 cc (5.08 x 1.93 x 0.91 in)",149 g (5.26 oz),Mini-SIM,Electro-luminescent lighting Dynamic & user-selectable font size,Monochrome graphic,,"100 x 48 pixels, 5 lines",,,,No,,,,,,No,No,No,No,Yes,No,,,No,7 h,,,,,,,,Removable Li-Ion 700 mAh battery,,140 h,,,,,,,,,,,,,,,,Yes,,255,"15 dialed, 10 received, 10 missed calls",SMS,3,No,Vibration; Downloadable monophonic ringtones,Yes,Yes,,,
benefon,Benefon Twin+,https://cdn2.gsmarena.com/vv/bigpic/betwinb.gif,GSM,GSM 900 / 1800,No,No,2000,Discontinued,"112 x 49 x 27 mm, 115 cc (4.41 x 1.93 x 1.06 in)",105 g (3.70 oz),Dual SIM (Mini-SIM),Electro-luminescent lighting Dynamic & user-selectable font size,Monochrome graphic,,"100 x 48 pixels, 6 lines",,,,No,,,,,,No,No,No,No,No,"Stereo FM radio, RDS",,,No,5 h 20 min,3,,,,,,,Removable Li-Ion 650 mAh battery,,120 h,,,,,,,,,,,,,,,,,,255,"15 dialed, 5 received, 5 missed calls",SMS,"3 - Wall breaker, Galactic gunner, Labyrinth",No,Downloadable monophonic ringtones,Yes,Yes,,,
benefon,Benefon Twin,https://cdn2.gsmarena.com/vv/bigpic/betwinb.gif,GSM,GSM 900 / 1800,No,No,2000,Discontinued,"112 x 49 x 27 mm, 115 cc (4.41 x 1.93 x 1.06 in)",105 g (3.70 oz),Mini-SIM,Electro-luminescent lighting Dynamic & user-selectable font size,Monochrome graphic,,"100 x 48 pixels, 6 lines",,,,No,,,,,,No,No,No,No,No,No,,,No,5 h 20 min,3,,,,,,,Removable Li-Ion 650 mAh battery,,120 h,,,,,,,,,,,,,,,,,,255,"15 dialed, 5 received, 5 missed calls",SMS,"3 - Wall breaker, Galactic gunner, Labyrinth",No,Downloadable monophonic ringtones,Yes,Yes,,,
benefon,Benefon Esc!,https://cdn2.gsmarena.com/vv/bigpic/beescb.gif,GSM,GSM 900 / 1800,No,No,1999,Discontinued,"129 x 49 x 23 mm, 138 cc (5.08 x 1.93 x 0.91 in)",150 g (5.29 oz),Mini-SIM,Electro-luminescent lighting Dynamic & user-selectable font size Maps,Monochrome graphic,,"100 x 160 pixels, 20 lines, 16:10 ratio",,,,No,,,,,,No,No,No,No,Yes,No,,,No,6 h,,,,,,,,Removable Li-Ion 700 mAh battery,,140 h,,,,,,,,,,,,,,,,Yes,,255,"15 dialed, 10 received, 10 missed calls",SMS,3,No,Vibration; Downloadable monophonic ringtones,Yes,Yes,,,
benefon,Benefon iO,https://cdn2.gsmarena.com/vv/bigpic/beiob.gif,GSM,GSM 900,No,No,1999,Discontinued,122 x 56 x 24 mm (4.80 x 2.20 x 0.94 in),167 g (5.89 oz),Mini-SIM,Dynamic & user-selectable font size Cyrillic characters,Monochrome graphic,,6 lines,,,,No,,,,,,No,No,No,No,No,No,,,No,5 h,6,,,,,,,Removable NiMH 700 mAh battery,,60 h,,,,,,,,,,,,,,,,,,SIM only,"15 dialed, 5 received, 5 missed calls",SMS,3,No,Vibration; Monophonic ringtones,Yes,Yes,,,
benefon,Benefon Vega,https://cdn2.gsmarena.com/vv/bigpic/bevegab.gif,GSM,GSM 900,No,No,1999,Discontinued,145 x 56 x 23 mm (5.71 x 2.20 x 0.91 in),190 g (6.70 oz),Mini-SIM,Cyrillic characters,Monochrome graphic,,6 lines,,,,No,,,,,,No,No,No,No,No,No,,,No,4 - 10 h,,,,,,,,Removable Li-Ion battery,,3 - 6 days,,,,,,,,,,,,,,,,,,SIM only,"15 dialed, 12 received, 12 missed calls",SMS,No,No,Vibration; Monophonic ringtones,Yes,Yes,,,
