Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages
apple,Apple iPhone X,https://cdn2.gsmarena.com/vv/bigpic/apple-iphone-x.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, September","Available. Released 2017, October",143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in),174 g (6.14 oz),Nano-SIM,"IP67 dust/water resistant (up to 1m for 30 mins) Apple Pay (Visa, MasterCard, AMEX certified)","OLED capacitive touchscreen, 16M colors","5.8 inches, 84.4 cm2 (~82.9% screen-to-body ratio)","1125 x 2436 pixels, 19.5:9 ratio (~458 ppi density)","iOS 11.1.1, upgradable to iOS 12.2",Apple A11 Bionic (10 nm),Hexa-core 2.39 GHz (2x Monsoon + 4x Mistral),No,"64/256 GB, 3 GB RAM","7 MP, f/2.2, 32mm (standard)","2160p@24/30/60fps, 1080p@30/60/120/240fps",,1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",No,"2.0, proprietary reversible connector","Face ID, accelerometer, gyro, proximity, compass, barometer",Dolby Vision HDR10 Wide color gamut 3D Touch True-tone 120 Hz touch-sensing,Up to 21 h (3G),"Space Gray, Silver",About 1000 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 28(700), 29(700), 30(2300), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500), 66(1700/2100)","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps, EV-DO Rev.A 3.1 Mbps",Apple GPU (three-core graphics),"Quad-LED dual-tone flash, HDR (photo/panorama), panorama, HDR",Non-removable Li-Ion 2716 mAh battery (10.35 Wh),HDR,,Basemark OS II 2.0: 4708,"Contrast ratio: Infinity (nominal), 5.013 (sunlight)",Photo / Video,Voice 68dB / Noise 74dB / Ring 76dB,Noise -93.7dB / Crosstalk -82.8dB,Endurance rating 74h,"Scratch-resistant glass, oleophobic coating",Fast battery charging 15W: 50% in 30 min USB Power Delivery 2.0 Qi wireless charging,Yes,,Up to 60 h,1.09 W/kg (head)     1.17 W/kg (body),,,"12 MP, f/1.8, 28mm (wide), 1/3"", 1.22µm, OIS, PDAF  12 MP, f/2.4, 52mm (telephoto), 1/3.4"", 1.0µm, OIS, PDAF, 2x optical zoom",,"Front/back glass, stainless steel frame",,,,,,,,,
apple,Apple iPhone 8 Plus,https://cdn2.gsmarena.com/vv/bigpic/apple-iphone-8-plus-new.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, September","Available. Released 2017, September",158.4 x 78.1 x 7.5 mm (6.24 x 3.07 x 0.30 in),202 g (7.13 oz),Nano-SIM,"IP67 dust/water resistant (up to 1m for 30 mins) Apple Pay (Visa, MasterCard, AMEX certified)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~67.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","iOS 11, upgradable to iOS 12.2",Apple A11 Bionic (10 nm),Hexa-core (2x Monsoon + 4x Mistral),No,"64/256 GB, 3 GB RAM","7 MP, f/2.2, 32mm (standard)","2160p@24/30/60fps, 1080p@30/60/120/240fps",,1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",No,"2.0, proprietary reversible connector","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",Wide color gamut 3D Touch display & home button True-tone,Up to 21 h (3G),"Gold, Space Gray, Silver, Red",About 770 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 28(700), 29(700), 30(2300), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500), 66(1700/2100)","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps, EV-DO Rev.A 3.1 Mbps",Apple GPU (three-core graphics),"Quad-LED dual-tone flash, HDR",Non-removable Li-Ion 2691 mAh battery (10.28 Wh),"Face detection, HDR",,Basemark OS II 2.0: 3806,"Contrast ratio: 1395:1 (nominal), 3.957 (sunlight)",Photo / Video,Voice 76dB / Noise 74dB / Ring 79dB,Noise -93.5dB / Crosstalk -80.2dB,Endurance rating 81h,"Ion-strengthened glass, oleophobic coating",Fast battery charging 15W: 50% in 30 min USB Power Delivery 2.0 Qi wireless charging,Yes,0.99 W/kg (head)     0.99 W/kg (body),Up to 60 h,1.19 W/kg (head)     1.19 W/kg (body),,,"12 MP, f/1.8, 28mm (wide), OIS, PDAF 12 MP, f/2.8, 57mm (telephoto), 2x optical zoom, PDAF",,"Front/back glass, aluminum frame",,,,,,,,,
apple,Apple iPhone 8,https://cdn2.gsmarena.com/vv/bigpic/apple-iphone-8-new.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, September","Available. Released 2017, September",138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in),148 g (5.22 oz),Nano-SIM,"IP67 dust/water resistant (up to 1m for 30 mins) Apple Pay (Visa, MasterCard, AMEX certified)","IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm2 (~65.4% screen-to-body ratio)","750 x 1334 pixels, 16:9 ratio (~326 ppi density)","iOS 11, upgradable to iOS 12.2",Apple A11 Bionic (10 nm),Hexa-core (2x Monsoon + 4x Mistral),No,"64/256 GB, 2 GB RAM","12 MP, f/1.8, 28mm (wide), OIS, PDAF","2160p@24/30/60fps, 1080p@30/60/120/240fps","7 MP, f/2.2",1080p@30fps,"Yes, with stereo speakers",No,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","5.0, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, QZSS",No,"2.0, proprietary reversible connector","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",Wide color gamut 3D Touch display & home button True-tone,Up to 14 h (3G),"Silver, Space Gray, Gold, Red",About 700 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 28(700), 29(700), 30(2300), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500), 66(1700/2100)","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps, EV-DO Rev.A 3.1 Mbps",Apple GPU (three-core graphics),"Quad-LED dual-tone flash, HDR",Non-removable Li-Ion 1821 mAh battery (6.96 Wh),"Face detection, HDR, panorama",,Basemark OS II 2.0: 3934,"Contrast ratio: 1395:1 (nominal), 3.957 (sunlight)",Photo / Video,Voice 71dB / Noise 77dB / Ring 80dB,Noise -93.5dB / Crosstalk -80.4dB,Endurance rating 66h,"Ion-strengthened glass, oleophobic coating",Fast battery charging 15W: 50% in 30 min USB Power Delivery 2.0 Qi wireless charging,Yes,1.19 W/kg (head)     1.17 W/kg (body),Up to 40 h,1.32 W/kg (head)     1.36 W/kg (body),,,,,"Front/back glass, aluminum frame",,,,,,,,,
apple,Apple Watch Edition Series 3,https://cdn2.gsmarena.com/vv/bigpic/apple-watch-edition-series3.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, September","Available. Released 2017, September",42.6 x 36.5 x 11.4 mm (1.68 x 1.44 x 0.45 in),46.4 g (1.62 oz),Electronic SIM card (eSIM),"HSDPA 850 / 1700(AWS) / 1900 / 800 - USA, LATAM, Canada (A1861)","OLED capacitive touchscreen, 16M colors","1.65 inches, 8.6 cm2 (~55.1% screen-to-body ratio)",390 x 312 pixels (~303 ppi density),"watchOS 4.0, upgradable to 5.1.3",Apple S3,Dual-core,No,"16 GB, 768 MB RAM (to be confirmed)",,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.2, A2DP, LE","Yes, with A-GPS, GLONASS",No,No,"Accelerometer, gyro, heart rate, barometer",HSDPA 2100 - China,,"White, Gray",About 1450 EUR,"HSDPA 850 / 900 / 2100 / 800 - Europe, Australia (A1891)","LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 18(800), 19(800), 20(800), 26(850) - Europe, Australia (A1891)","HSPA, LTE",PowerVR,,Non-removable Li-Ion 279 mAh battery (1.07 Wh) - 38mm version,,Up to 18 h (mixed usage),,,,,,,Sapphire crystal glass,,Yes,,,0.35 W/kg (head)     0.18 W/kg (body),,,,,Ceramic case/back,,,,,,,,,
apple,Apple Watch Series 3,https://cdn2.gsmarena.com/vv/bigpic/apple-watch-series3-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, September","Available. Released 2017, September",42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in),52.8 g (1.87 oz),Electronic SIM card (eSIM),"HSDPA 850 / 1700(AWS) / 1900 / 800 - USA, LATAM, Canada (A1861)","OLED capacitive touchscreen, 16M colors","1.65 inches, 8.6 cm2 (~55.4% screen-to-body ratio)",390 x 312 pixels (~303 ppi density),"watchOS 4.0, upgradable to 5.1.3",Apple S3,Dual-core,No,"16 GB, 768 MB RAM (to be confirmed)",,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.2, A2DP, LE","Yes, with A-GPS, GLONASS",No,No,"Accelerometer, gyro, heart rate, barometer",HSDPA 2100 - China (A1892),,"Space Black, Silver",About 700 EUR,"HSDPA 850 / 900 / 2100 / 800 - Europe, Australia (A1891)","LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 18(800), 19(800), 20(800), 26(850) - Europe, Australia (A1891)","HSPA, LTE",PowerVR,,Non-removable Li-Ion 279 mAh battery (1.07 Wh) - 38mm version,,Up to 18 h (mixed usage),,,,,,,Sapphire crystal glass,,Yes,,,0.35 W/kg (head)     0.18 W/kg (body),,,,,Stainless Steel/Ceramic back,,,,,,,,,
apple,Apple Watch Series 3 Aluminum,https://cdn2.gsmarena.com/vv/bigpic/apple-watch-series3-sport-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, September","Available. Released 2017, September",42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in),34.9 g (1.23 oz),Electronic SIM card (eSIM),"HSDPA 850 / 1700(AWS) / 1900 / 800 - USA, LATAM, Canada (A1861)","OLED capacitive touchscreen, 16M colors","1.65 inches, 8.6 cm2 (~55.4% screen-to-body ratio)",390 x 312 pixels (~303 ppi density),"watchOS 4.0, upgradable to 5.1.3",Apple S3,Dual-core,No,"8/16 GB, 768 MB RAM (to be confirmed)",,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.2, A2DP, LE","Yes, with A-GPS, GLONASS",No,No,"Accelerometer, gyro, heart rate, barometer",HSDPA 2100 - China (A1892),,"Silver, Gold, Space Gray",About 480 EUR,"HSDPA 850 / 900 / 2100 / 800 - Europe, Australia (A1891)","LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 18(800), 19(800), 20(800), 26(850) - Europe, Australia (A1891)","HSPA, LTE",PowerVR,,Non-removable Li-Ion 279 mAh battery (1.07 Wh) - 38mm version,,Up to 18 h (mixed usage),,,,,,,Ion-X strengthened glass,,Yes,,,0.52 W/kg (head)     0.34 W/kg (body),,,,,Aluminum/Ceramic back,,,,,,,,,
apple,Apple iPad Pro 12.9 (2017),https://cdn2.gsmarena.com/vv/bigpic/apple-ipad-pro-129-2017.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, June","Available. Released 2017, June",305.7 x 220.6 x 6.9 mm (12.04 x 8.69 x 0.27 in),677 g (Wi-Fi) / 692 g (LTE) (1.49 lb),"Nano-SIM, Electronic SIM card (eSIM)",CDMA 800 / 1900,"IPS LCD capacitive touchscreen, 16M colors","12.9 inches, 515.3 cm2 (~76.4% screen-to-body ratio)","2732 x 2048 pixels, 4:3 ratio (~265 ppi density)","iOS 10.3.2, upgradable to iOS 12.2",Apple A10X Fusion (10 nm),,No,"64/256/512 GB, 4GB RAM","12 MP, f/1.8, 1/3"", OIS, PDAF","2160p@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps","7 MP, f/2.2, 32mm (standard)",1080p@30fps,"Yes, with stereo speakers (4 speakers)",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, EDR","Yes, with A-GPS, GLONASS (Wi‑Fi + Cellular model only)",No,"3.0, proprietary reversible connector; magnetic connector","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer",CDMA2000 1xEV-DO,Up to 10 h (multimedia),"Space Gray, Gold, Silver",About 900 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 11(1500), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 21(1500), 25(1900), 26(850), 27(800), 28(700), 29(700), 30(2300), 38(2600), 39(1900), 40(2300), 41(2500)","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps, EV-DO Rev.A 3.1 Mbps",,"Quad-LED dual-tone flash, HDR","Non-removable Li-Ion 10,891 mAh battery (41 Wh)","Face detection, HDR, panorama",,,,,,,,"Scratch-resistant glass, oleophobic coating",,Yes,,,,,,,,,,,,,,,,,
apple,Apple iPad Pro 10.5 (2017),https://cdn2.gsmarena.com/vv/bigpic/apple-ipad-pro-105-2017.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, June","Available. Released 2017, June",250.6 x 174.1 x 6.1 mm (9.87 x 6.85 x 0.24 in),469 g (Wi-Fi) / 477 g (LTE) (1.03 lb),"Nano-SIM, Electronic SIM card (eSIM)",CDMA 800 / 1900,"IPS LCD capacitive touchscreen, 16M colors","10.5 inches, 341.4 cm2 (~78.3% screen-to-body ratio)","1668 x 2224 pixels, 4:3 ratio (~265 ppi density)","iOS 10.3.2, upgradable to iOS 12.2",Apple A10X Fusion (10 nm),,No,"64/256/512 GB, 4GB RAM","12 MP, f/1.8, 1/3"", OIS, PDAF","2160p@30fps, 1080p@30/60fps, 1080p@120fps, 720p@240fps","7 MP, f/2.2, 32mm (standard)",1080p@30fps,"Yes, with stereo speakers (4 speakers)",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, EDR","Yes, with A-GPS, GLONASS (Wi‑Fi + Cellular model only)",No,"3.0, proprietary reversible connector; magnetic connector","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer",CDMA2000 1xEV-DO,Up to 10 h (multimedia),"Space Gray, Rose Gold, Gold, Silver",About 730 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 11(1500), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 21(1500), 25(1900), 26(850), 27(800), 28(700), 29(700), 30(2300), 38(2600), 39(1900), 40(2300), 41(2500)","HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps, EV-DO Rev.A 3.1 Mbps",,"Quad-LED dual-tone flash, HDR",Non-removable Li-Ion 8134 mAh battery (30.8 Wh),"Face detection, HDR, panorama",,,,,,,,"Scratch-resistant glass, oleophobic coating",,Yes,,,,,,,,,,,,,,,,,
apple,Apple iPad 9.7 (2017),https://cdn2.gsmarena.com/vv/bigpic/apple-ipad-97-2017.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2017, March","Available. Released 2017, March",240 x 169.5 x 7.5 mm (9.45 x 6.67 x 0.30 in),469 g (Wi-Fi) / 478 g (LTE) (1.05 lb),"Nano-SIM, Electronic SIM card (eSIM)",CDMA 800 / 1900,"IPS LCD capacitive touchscreen, 16M colors","9.7 inches, 291.4 cm2 (~71.6% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)","iOS 10.3, upgradable to iOS 12.2",Apple A9 (14 nm),Dual-core 1.84 GHz (Twister),No,"32/128 GB, 2 GB RAM","8 MP, f/2.4, 31mm (standard), 1.12µm, AF","1080p@30fps, 720p@120fps, HDR, stereo sound rec.","1.2 MP, f/2.2, 31mm (standard)",720p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS (Wi‑Fi + Cellular model only)",No,"2.0, proprietary reversible connector","Fingerprint (front-mounted), accelerometer, gyro, compass, barometer",CDMA2000 1xEV-DO,Up to 10 h (multimedia),"Silver, Gold, Space Gray",About 390 EUR,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 28(700), 29(700), 38(2600), 39(1900), 40(2300), 41(2500)","HSPA 42.2/5.76 Mbps, LTE-A Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps",PowerVR GT7600 (six-core graphics),HDR,Non-removable Li-Ion 8827 mAh battery (32.9 Wh),"Face detection, HDR, panorama",,,,,,,,"Scratch-resistant glass, oleophobic coating",,,,,,,,,,"Front glass, aluminum body",,,,,,,,,
apple,Apple Watch Edition Series 2 42mm,https://cdn2.gsmarena.com/vv/bigpic/apple-watch2-edition-42mm.jpg,No cellular connectivity,N/A,No,No,"2016, September. Released 2016, December",Discontinued,42.6 x 36.5 x 11.4 mm (1.68 x 1.44 x 0.45 in),45.6 g body (1.62 oz),No,50m waterproof,"OLED capacitive touchscreen, 16M colors","1.65 inches, 8.6 cm2 (~55.1% screen-to-body ratio)",390 x 312 pixels (~303 ppi density),"watchOS 3.0, upgradable to 5.1.3",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,No,"8 GB, 512 MB RAM",,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, LE","Yes, with GLONASS",No,No,"Accelerometer, gyro, heart rate",3D Touch display 1000 nits,,Sport Band/White,About 1500 EUR,,,,PowerVR G6200,,Non-removable Li-Ion 334 mAh battery (1.27 Wh),,Up to 18 h (mixed usage),,,,,,,Sapphire crystal glass,,Yes,,,,,,,,Ceramic case/back,,,,,,,,,
apple,Apple Watch Edition Series 2 38mm,https://cdn2.gsmarena.com/vv/bigpic/apple-watch2-s2-edition-38mm.jpg,No cellular connectivity,N/A,No,No,"2016, September. Released 2016, December",Discontinued,39.2 x 34 x 11.8 mm (1.54 x 1.34 x 0.46 in),39.6 g body (1.41 oz),No,50m waterproof,"OLED capacitive touchscreen, 16M colors","1.5 inches, 7.1 cm2 (~53.1% screen-to-body ratio)",340 x 272 pixels (~290 ppi density),"watchOS 3.0, upgradable to 5.1.3",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,No,"8 GB, 512 MB RAM",,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, LE","Yes, with GLONASS",No,No,"Accelerometer, gyro, heart rate",3D Touch display 1000 nits,,Sport Band/White,About 1450 EUR,,,,PowerVR G6200,,Non-removable Li-Ion 273 mAh battery (1.03 Wh),,Up to 18 h (mixed usage),,,,,,,Sapphire crystal glass,,Yes,,,,,,,,Ceramic case/back,,,,,,,,,
apple,Apple Watch Series 2 42mm,https://cdn2.gsmarena.com/vv/bigpic/apple-watch2-s2-42mm.jpg,No cellular connectivity,N/A,No,No,"2016, September. Released 2016, December",Discontinued,42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in),52.4 g body (1.83 oz),No,50m waterproof,"OLED capacitive touchscreen, 16M colors","1.65 inches, 8.6 cm2 (~55.4% screen-to-body ratio)",390 x 312 pixels (~303 ppi density),"watchOS 3.0, upgradable to 5.1.3",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,No,"8 GB, 512 MB RAM",,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with GLONASS",No,No,"Accelerometer, gyro, heart rate",3D Touch display 1000 nits,,"Sport band: silver case/white, black case/black Leather band: silver case/blue, brown, orange Stainless Steel band: silver case/silver, black case/black",About 700 EUR,,,,PowerVR G6200,,Non-removable Li-Ion 334 mAh battery (1.27 Wh),,Up to 18 h (mixed usage),,,,,,,Sapphire crystal glass,,Yes,,,,,,,,Stainless Steel/Ceramic back,,,,,,,,,
apple,Apple Watch Series 2 38mm,https://cdn2.gsmarena.com/vv/bigpic/apple-watch2-s2-38mm.jpg,No cellular connectivity,N/A,No,No,"2016, September. Released 2016, December",Discontinued,38.6 x 33.3 x 11.4 mm (1.52 x 1.31 x 0.45 in),41.9 g body (1.48 oz),No,50m waterproof,"OLED capacitive touchscreen, 16M colors","1.5 inches, 7.1 cm2 (~55.1% screen-to-body ratio)",340 x 272 pixels (~290 ppi density),"watchOS 3.0, upgradable to 5.1.3",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,No,"8 GB, 512 MB RAM",,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with GLONASS",No,No,"Accelerometer, gyro, heart rate",3D Touch display 1000 nits,,"Sport band: silver case/white, black case/blackLeather band: silver case/blue, brown, gray, red Stainless Steel band: silver case/silver, black case/black",About 650 EUR,,,,PowerVR G6200,,Non-removable Li-Ion 273 mAh battery (1.03 Wh),,Up to 18 h (mixed usage),,,,,,,Sapphire crystal glass,,Yes,,,,,,,,Stainless Steel/Ceramic back,,,,,,,,,
apple,Apple Watch Series 2 Aluminum 42mm,https://cdn2.gsmarena.com/vv/bigpic/apple-watch2-s2-sport-42mm.jpg,No cellular connectivity,N/A,No,No,"2016, September. Released 2016, December",Discontinued,42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in),34.2 g body (1.20 oz),No,50m waterproof,"OLED capacitive touchscreen, 16M colors","1.65 inches, 8.6 cm2 (~55.4% screen-to-body ratio)",390 x 312 pixels (~303 ppi density),"watchOS 3.0, upgradable to 5.1.3",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,No,"8 GB, 512 MB RAM",,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with GLONASS",No,No,"Accelerometer, gyro, heart rate",3D Touch display 1000 nits,,"Case colors: silver, gold, rose gold, gray Band colors: gray, white, blue, brown, orange, black Band types: sport, woven nylon",About 450 EUR,,,,PowerVR G6200,,Non-removable Li-Ion 334 mAh battery (1.27 Wh),,Up to 18 h (mixed usage),,,,,,,Ion-X strengthened glass,,Yes,,,,,,,,Aluminum/Ceramic back,,,,,,,,,
apple,Apple Watch Series 1 Aluminum 42mm,https://cdn2.gsmarena.com/vv/bigpic/apple-watch1-sport-42mm.jpg,No cellular connectivity,N/A,No,No,"2016, September","Available. Released 2016, December",42.5 x 36.4 x 10.5 mm (1.67 x 1.43 x 0.41 in),30 g body (1.06 oz),No,IPX7 water resistant up to 1 meter and 30 minutes,"OLED capacitive touchscreen, 16M colors","1.65 inches, 8.6 cm2 (~55.4% screen-to-body ratio)",390 x 312 pixels (~303 ppi density),"watchOS 3.0, upgradable to 5.1.3",Apple S1P (28 nm),Dual-core 520 MHz Cortex-A7,No,"8 GB, 512 MB RAM",,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, LE",No,No,No,"Accelerometer, gyro, heart rate",3D Touch display 450 nits,,"Case colors: silver, gold, rose gold, gray Band colors: brown, white, black, blue Band types: sport",About 300 EUR,,,,PowerVR G6200,,Non-removable Li-Ion 250 mAh battery (0.94 Wh),,Up to 18 h (mixed usage),,,,,,,Ion-X strengthened glass,,Yes,,,,,,,,Aluminum/Composite back,,,,,,,,,
apple,Apple Watch Series 2 Aluminum 38mm,https://cdn2.gsmarena.com/vv/bigpic/apple-watch2-s2-sport-38mm.jpg,No cellular connectivity,N/A,No,No,"2016, September. Released 2016, December",Discontinued,38.6 x 33.3 x 11.4 mm (1.52 x 1.31 x 0.45 in),28.2 g body (0.99 oz),No,50m waterproof,"OLED capacitive touchscreen, 16M colors","1.5 inches, 7.1 cm2 (~55.1% screen-to-body ratio)",340 x 272 pixels (~290 ppi density),"watchOS 3.0, upgradable to 5.1.3",Apple S2 (16 nm),Dual-core 780 MHz Cortex-A7,No,"8 GB, 512 MB RAM",,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with GLONASS",No,No,"Accelerometer, gyro, heart rate",3D Touch display 1000 nits,,"Case colors: silver, gold, rose gold, gray Band colors: gray, white, blue, yellow, pink, black Band types: sport, woven nylon",About 420 EUR,,,,PowerVR G6200,,Non-removable Li-Ion 273 mAh battery (1.03 Wh),,Up to 18 h (mixed usage),,,,,,,Ion-X strengthened glass,,Yes,,,,,,,,Aluminum/Ceramic back,,,,,,,,,
apple,Apple Watch Series 1 Aluminum 38mm,https://cdn2.gsmarena.com/vv/bigpic/apple-watch2-s2-sport-38mm.jpg,No cellular connectivity,N/A,No,No,"2016, September","Available. Released 2016, December",38.6 x 33.3 x 10.5 mm (1.52 x 1.31 x 0.41 in),25 g body (0.88 oz),No,IPX7 water resistant up to 1 meter and 30 minutes,"OLED capacitive touchscreen, 16M colors","1.5 inches, 7.1 cm2 (~55.1% screen-to-body ratio)",340 x 272 pixels (~290 ppi density),"watchOS 3.0, upgradable to 5.1.3",Apple S1P (28 nm),Dual-core 520 MHz Cortex-A7,No,"8 GB, 512 MB RAM",,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.0, LE",No,No,No,"Accelerometer, gyro, heart rate",3D Touch display 450 nits,,"Case colors: silver, gold, rose gold, gray Band colors: gray, white, black, pink Band types: sport",About 270 EUR,,,,PowerVR G6200,,Non-removable Li-Ion 205 mAh battery (0.78 Wh),,Up to 18 h (mixed usage),,,,,,,Ion-X strengthened glass,,Yes,,,,,,,,Aluminum/Composite back,,,,,,,,,
