Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1
eten,Eten glofiish X610,https://cdn2.gsmarena.com/vv/bigpic/eten-x610.jpg,GSM,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2008, June. Released 2008, December",Discontinued,107 x 58 x 15 mm (4.21 x 2.28 x 0.59 in),136 g (4.80 oz),Mini-SIM,Handwriting recognition,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~39.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 6.1 Professional,,Samsung S3C2442 400 MHz,microSD (dedicated slot),"64 MB RAM, 128 MB ROM",2 MP,Yes,,,Yes,No,Wi-Fi 802.11 b/g,2.0,"Yes, SiRF Star III chipset",No,miniUSB,,No,,Black,About 200 EUR,,,,,LED flash,Removable Li-Ion battery,,,,,,,,,,,,,,,HTML (PocketIE),,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,
eten,Eten glofiish V900,https://cdn2.gsmarena.com/vv/bigpic/eten-v900.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2008, June. Released 2008, December",Discontinued,106 x 60.5 x 17 mm (4.17 x 2.38 x 0.67 in),147 g (5.19 oz),Mini-SIM,Handwriting recognition,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~37.9% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)",Microsoft Windows Mobile 6.1 Professional,,Samsung 667 MHz,"microSD, up to 16 GB (dedicated slot)","128 MB RAM, 256 MB ROM","3.15 MP, AF",Yes,VGA videocall camera,,Yes,No,Wi-Fi 802.11 b/g,2.0,"Yes, SiRF Star III chipset",FM radio,miniUSB 1.1,,DVB-H/DVB-T/T-DMB/DAB TV broadcast receiver MP3/WMA/WAV/eAAC+ player MP4/H.263/WMV player Pocket Office  Organizer TV-out Voice memo Predictive text input,,Black,About 590 EUR,HSDPA 850 / 1900 / 2100,,HSPA 3.6/0.384 Mbps,,LED flash,Removable Li-Ion 1530 mAh battery,,,,,,,,,,,,,,,HTML (PocketIE),,,,,,,,,,"Vibration, MP3 ringtones",,,,,
eten,Eten glofiish X900,https://cdn2.gsmarena.com/vv/bigpic/eten-x900.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2008, June. Released 2008",Discontinued,106 x 60.5 x 17 mm (4.17 x 2.38 x 0.67 in),147 g (5.19 oz),Mini-SIM,Handwriting recognition,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~37.9% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)",Microsoft Windows Mobile 6.1 Professional,,Samsung S3C 6400 533 MHz,microSD (dedicated slot),"128 MB RAM, 256 MB ROM","3.15 MP, AF",Yes,VGA videocall camera,,Yes,No,Wi-Fi 802.11 b/g,2.0,"Yes, SiRF Star III chipset",No,Proprietary,,TV-out Pocket Office  Windows MPlayer 10 Organizer Voice memo,,Black,About 350 EUR,HSDPA 850 / 1900 / 2100,,HSPA 3.6/0.384 Mbps,,,Removable Li-Ion battery,,,,,,,,,,,,,,,HTML (PocketIE),,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,
eten,Eten glofiish DX900,https://cdn2.gsmarena.com/vv/bigpic/eten-dx900.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1,Class 10,Class 10,"2008, June. Released 2008, December",Discontinued,106 x 60.5 x 17 mm (4.17 x 2.38 x 0.67 in),147 g (5.19 oz),Dual SIM (Mini-SIM),GSM 900 / 1800 / 1900 - SIM 2,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~37.9% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)",Microsoft Windows Mobile 6.1 Professional,,Samsung S3C 6400 533 MHz,microSD (dedicated slot),"128 MB RAM, 256 MB ROM","3.15 MP, AF",Yes,VGA videocall camera,,Yes,No,Wi-Fi 802.11 b/g,2.0,"Yes, SiRF Star III chipset",No,Proprietary,,Handwriting recognition,,Black,About 320 EUR,HSDPA 850 / 1900 / 2100 - SIM 1,,HSPA 3.6/0.384 Mbps,,,Removable Li-Ion battery,,,,,,,,,,,,,,,HTML (PocketIE),,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,
eten,Eten glofiish M750,https://cdn2.gsmarena.com/vv/bigpic/eten-m750.jpg,GSM,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2008, April. Released 2008",Discontinued,109.5 x 59 x 17.5 mm (4.31 x 2.32 x 0.69 in),179 g (6.31 oz),Mini-SIM,Handwriting recognition,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~37.6% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 6.0 Professional,,Samsung S3C 2442 500 MHz,microSD (dedicated slot),"64 MB RAM, 256 MB ROM","2 MP, AF",No,,,Yes,No,Wi-Fi 802.11 b/g,2.0,"Yes, SiRF Star III chipset",FM radio,miniUSB,,No,Up to 6 h,Black,,,,,,,Removable Li-Ion 1530 mAh battery,,Up to 260 h,,,,,,,,,,,,,HTML (PocketIE),QWERTY,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,
eten,Eten glofiish M810,https://cdn2.gsmarena.com/vv/bigpic/eten-m810.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2008, April. Released 2008, August",Discontinued,109.5 x 59 x 17.5 mm (4.31 x 2.32 x 0.69 in),179 g (6.31 oz),Mini-SIM,Handwriting recognition,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~37.6% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 6.0 Professional,,Samsung S3C 2442 500 MHz,microSD (dedicated slot),"64 MB RAM, 256 MB ROM","2 MP, AF",Yes,VGA videocall camera,,Yes,No,Wi-Fi 802.11 b/g,2.0,"Yes, SiRF Star III chipset",FM radio,miniUSB,,Pocket Office  eBook reader Windows MPlayer 10 Organizer Voice memo,Up to 6 h,Black,About 230 EUR,HSDPA 850 / 1900 / 2100,,HSPA,,,Removable Li-Ion 1530 mAh battery,,Up to 260 h,,,,,,,,,,,,,HTML (PocketIE),QWERTY,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,
eten,Eten glofiish X650,https://cdn2.gsmarena.com/vv/bigpic/eten-x650.jpg,GSM,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2008, January. Released 2008, March",Discontinued,107 x 58 x 14.7 mm (4.21 x 2.28 x 0.58 in),136 g (4.80 oz),Mini-SIM,Handwriting recognition,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~39.1% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)",Microsoft Windows Mobile 6.0 Professional,,Samsung SC32442 500 MHz,microSD (dedicated slot),"64 MB RAM, 256 MB ROM","2 MP, AF",Yes,,,Yes,No,Wi-Fi 802.11 b/g,2.0,"Yes, SiRF Star III chipset",FM radio,miniUSB,,No,Up to 6 h,"Black, Purple",About 220 EUR,,,,,,Removable Li-Po 1530 mAh battery,,Up to 170 h,,,,,,,,,,,,,HTML (PocketIE),,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,
eten,Eten glofiish M800,https://cdn2.gsmarena.com/vv/bigpic/eten-m800.gif,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2007, October. Released 2008, March",Discontinued,113.8 x 57.8 x 18.4 mm (4.48 x 2.28 x 0.72 in),178 g (6.28 oz),Mini-SIM,Handwriting recognition,"TFT resistive touchscreen, 65K colors",,"640 x 480 pixels, 2.8, 4:3 ratio",Microsoft Windows Mobile 6.0,,Samsung S3C2442 500 MHz,microSD (dedicated slot),"64 MB RAM, 256 MB ROM","2 MP, AF",Yes,VGA videocall camera,,Yes,No,Wi-Fi 802.11 b/g,2.0,"Yes, SiRF Star III chipset",FM radio,miniUSB,,Pocket Office  eBook reader Windows MPlayer 10 Organizer Voice memo,Up to 4 h,Silver,About 230 EUR,HSDPA 850 / 1900 / 2100,,HSPA,,,Removable Li-Po 1530 mAh battery,,Up to 150 h,,,,,,,,,,,,,HTML (PocketIE),QWERTY,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,
eten,Eten glofiish X600,https://cdn2.gsmarena.com/vv/bigpic/eten-x600.gif,GSM,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2007, October. Released 2008, January",Discontinued,107 x 58 x 14.7 mm (4.21 x 2.28 x 0.58 in),136 g (4.80 oz),Mini-SIM,Handwriting recognition,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~39.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 6.0 Professional,,Samsung S3C2442 400 MHz,microSD (dedicated slot),"64 MB RAM, 128 MB ROM",2 MP,Yes,,,Yes,No,Wi-Fi 802.11 b/g,2.0,"Yes, SiRF Star III chipset",FM radio,miniUSB,,No,Up to 7 h,"Black, Red",About 170 EUR,,,,,,Removable Li-Ion 1530 mAh battery,,Up to 200 h,,,,,,,,,,,,,HTML (PocketIE),,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,
eten,Eten glofiish X500+,https://cdn2.gsmarena.com/vv/bigpic/eten-x500.gif,GSM,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2007, May",Discontinued,113 x 59.5 x 15.5 mm (4.45 x 2.34 x 0.61 in),146 g (5.15 oz),Mini-SIM,Handwriting recognition,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~36.1% screen-to-body ratio)","640 x 480 pixels, 4:3 ratio (~286 ppi density)",Microsoft Windows Mobile 6.0 Professional,,Samsung S3C2440 400 MHz,microSD (dedicated slot),"64 MB RAM, 128 MB ROM",2 MP,Yes,,,Yes,No,Wi-Fi 802.11 b/g,2.0,"Yes, SiRF Star III chipset",FM radio,miniUSB,,No,Up to 5 h,"Silver, Black",About 180 EUR,,,,,,Removable Li-Ion 1530 mAh battery,,Up to 170 h,,,,,,,,,,,,,HTML (PocketIE),,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,
eten,Eten glofiish X800,https://cdn2.gsmarena.com/vv/bigpic/eten-x800.gif,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2007, March. Released 2007, November",Discontinued,113.5 x 60.5 x 15.8 mm (4.47 x 2.38 x 0.62 in),146 g (5.15 oz),Mini-SIM,Handwriting recognition,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~35.4% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)",Microsoft Windows Mobile 6.0 Professional,,Samsung SC3 2440 500 MHz,microSD (dedicated slot),"64 MB RAM, 256 MB ROM","2 MP, AF",Yes,VGA videocall camera,,Yes,No,Wi-Fi 802.11 b/g,2.0,"Yes, SiRF Star III chipset",FM radio,Proprietary,,Pocket Office  eBook reader Windows MPlayer 10 Organizer Voice memo,,Black,About 180 EUR,HSDPA 850 / 1900 / 2100,,HSPA 1.8 Mbps,,,"Removable Li-Po, 1530 mAh battery",,,,,,,,,,,,,,,HTML (PocketIE),,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,
eten,Eten glofiish M700,https://cdn2.gsmarena.com/vv/bigpic/eten-m700.gif,GSM,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2006, November",Discontinued,117.5 x 59 x 19.8 mm (4.63 x 2.32 x 0.78 in),165 g (5.82 oz),Mini-SIM,Handwriting recognition,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~35.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 5.0 PocketPC,,Samsung S3C2440 400 MHz,microSD (dedicated slot),"64 MB RAM, 128 MB ROM",2 MP,Yes,,,Yes,No,Wi-Fi 802.11 b/g,2.0,"Yes, SiRF Star III chipset",FM radio,miniUSB,,No,Up to 7 h,Silver,About 290 EUR,,,,,,Removable Li-Ion 1530 mAh battery,,Up to 200 h,,,,,,,,,,,,,HTML (PocketIE),QWERTY,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,
eten,Eten glofiish X500,https://cdn2.gsmarena.com/vv/bigpic/eten-x500.gif,GSM,GSM 850 / 900 / 1800 / 1900,Class 10,Class 10,"2006, October",Discontinued,113 x 59.5 x 15.5 mm (4.45 x 2.34 x 0.61 in),146 g (5.15 oz),Mini-SIM,Handwriting recognition,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~36.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 5.0 PocketPC,,Samsung S3C2440 400 MHz,microSD (dedicated slot),"64 MB RAM, 128 MB ROM",2 MP,Yes,,,Yes,No,Wi-Fi 802.11 b/g,2.0,"Yes, SiRF Star III chipset",FM radio,miniUSB,,No,Up to 7 h,Silver,About 290 EUR,,,,,,Removable Li-Ion 1530 mAh battery,,Up to 200 h,,,,,,,,,,,,,HTML (PocketIE),,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,
eten,Eten M550,https://cdn2.gsmarena.com/vv/bigpic/eten-m550.gif,GSM,GSM 850 / 900 / 1800 / 1900,Class 10,No,"2006, April",Discontinued,112 x 61 x 22 mm (4.41 x 2.40 x 0.87 in),165 g (5.82 oz),Mini-SIM,Handwriting recognition,"TFT resistive touchscreen, 65K colors","2.8 inches, 42 x 57 mm, 24.3 cm2 (~35.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",Microsoft Windows Mobile 5.0 PocketPC,,Samsung 2440 400 MHz,SD/SDIO,"64 MB RAM, 128 MB ROM",1.3 MP,Yes,,,Yes,No,No,1.2,No,No,Proprietary,,No,Up to 4 h,White,About 220 EUR,,,,,LED flash,Removable Li-Ion 1440 mAh battery,,Up to 200 h,,,,,,,,,,,,,HTML (PocketIE),,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",,,,,
